instance,plan,status,seconds,accepted_sales,profit,error,timestamp
data/exp_instances/S5/S5_inst_01.txt,data/exp_instances/S5/plan/S5_inst_01_optimal_plan.txt,ok,7.843,1670050,1670050,,2026-05-12 16:06:46
data/exp_instances/S5/S5_inst_02.txt,data/exp_instances/S5/plan/S5_inst_02_optimal_plan.txt,ok,4.992,1815287,1720307,,2026-05-12 16:06:51
data/exp_instances/S5/S5_inst_03.txt,data/exp_instances/S5/plan/S5_inst_03_optimal_plan.txt,ok,7.829,1618603,1618603,,2026-05-12 16:06:59
data/exp_instances/S5/S5_inst_04.txt,data/exp_instances/S5/plan/S5_inst_04_optimal_plan.txt,ok,5.821,1767319,1670351,,2026-05-12 16:07:05
data/exp_instances/S5/S5_inst_05.txt,data/exp_instances/S5/plan/S5_inst_05_optimal_plan.txt,ok,7.342,1410427,1410427,,2026-05-12 16:07:12
data/exp_instances/S5/S5_inst_06.txt,data/exp_instances/S5/plan/S5_inst_06_optimal_plan.txt,ok,5.706,1600796,1568036,,2026-05-12 16:07:18
data/exp_instances/S5/S5_inst_07.txt,data/exp_instances/S5/plan/S5_inst_07_optimal_plan.txt,ok,7.279,1891533,1891533,,2026-05-12 16:07:25
data/exp_instances/S5/S5_inst_08.txt,data/exp_instances/S5/plan/S5_inst_08_optimal_plan.txt,ok,7.604,1446234,1391724,,2026-05-12 16:07:33
data/exp_instances/S5/S5_inst_09.txt,data/exp_instances/S5/plan/S5_inst_09_optimal_plan.txt,ok,7.696,1664271,1664271,,2026-05-12 16:07:41
data/exp_instances/S5/S5_inst_10.txt,data/exp_instances/S5/plan/S5_inst_10_optimal_plan.txt,ok,7.213,1727472,1727472,,2026-05-12 16:07:48
data/exp_instances/S5/S5_inst_11.txt,data/exp_instances/S5/plan/S5_inst_11_optimal_plan.txt,ok,8.002,1621266,1621266,,2026-05-12 16:07:56
data/exp_instances/S5/S5_inst_12.txt,data/exp_instances/S5/plan/S5_inst_12_optimal_plan.txt,ok,6.953,1358693,1339161,,2026-05-12 16:08:03
data/exp_instances/S5/S5_inst_13.txt,data/exp_instances/S5/plan/S5_inst_13_optimal_plan.txt,ok,7.743,1826438,1826438,,2026-05-12 16:08:11
data/exp_instances/S5/S5_inst_14.txt,data/exp_instances/S5/plan/S5_inst_14_optimal_plan.txt,ok,7.623,1841775,1841775,,2026-05-12 16:08:18
data/exp_instances/S5/S5_inst_15.txt,data/exp_instances/S5/plan/S5_inst_15_optimal_plan.txt,ok,7.488,1826281,1826281,,2026-05-12 16:08:26
data/exp_instances/S5/S5_inst_16.txt,data/exp_instances/S5/plan/S5_inst_16_optimal_plan.txt,ok,8.222,1939018,1939018,,2026-05-12 16:08:34
data/exp_instances/S5/S5_inst_17.txt,data/exp_instances/S5/plan/S5_inst_17_optimal_plan.txt,ok,7.753,1897327,1897327,,2026-05-12 16:08:42
data/exp_instances/S5/S5_inst_18.txt,data/exp_instances/S5/plan/S5_inst_18_optimal_plan.txt,ok,7.484,1444713,1374621,,2026-05-12 16:08:49
data/exp_instances/S5/S5_inst_19.txt,data/exp_instances/S5/plan/S5_inst_19_optimal_plan.txt,ok,8.291,1857744,1857744,,2026-05-12 16:08:57
data/exp_instances/S5/S5_inst_20.txt,data/exp_instances/S5/plan/S5_inst_20_optimal_plan.txt,ok,7.523,1789522,1789522,,2026-05-12 16:09:05
data/exp_instances/S5/S5_inst_21.txt,data/exp_instances/S5/plan/S5_inst_21_optimal_plan.txt,ok,7.427,1526558,1526558,,2026-05-12 16:09:12
data/exp_instances/S5/S5_inst_22.txt,data/exp_instances/S5/plan/S5_inst_22_optimal_plan.txt,ok,7.831,1734757,1734757,,2026-05-12 16:09:20
data/exp_instances/S5/S5_inst_23.txt,data/exp_instances/S5/plan/S5_inst_23_optimal_plan.txt,ok,7.757,1751175,1751175,,2026-05-12 16:09:28
data/exp_instances/S5/S5_inst_24.txt,data/exp_instances/S5/plan/S5_inst_24_optimal_plan.txt,ok,7.583,1478435,1478435,,2026-05-12 16:09:36
data/exp_instances/S5/S5_inst_25.txt,data/exp_instances/S5/plan/S5_inst_25_optimal_plan.txt,ok,7.553,1596422,1596422,,2026-05-12 16:09:43
data/exp_instances/S5/S5_inst_26.txt,data/exp_instances/S5/plan/S5_inst_26_optimal_plan.txt,ok,7.731,1886837,1886837,,2026-05-12 16:09:51
data/exp_instances/S5/S5_inst_27.txt,data/exp_instances/S5/plan/S5_inst_27_optimal_plan.txt,ok,7.710,1978045,1978045,,2026-05-12 16:09:59
data/exp_instances/S5/S5_inst_28.txt,data/exp_instances/S5/plan/S5_inst_28_optimal_plan.txt,ok,7.378,1547922,1547922,,2026-05-12 16:10:06
data/exp_instances/S5/S5_inst_29.txt,data/exp_instances/S5/plan/S5_inst_29_optimal_plan.txt,ok,7.571,1968484,1968484,,2026-05-12 16:10:13
data/exp_instances/S5/S5_inst_30.txt,data/exp_instances/S5/plan/S5_inst_30_optimal_plan.txt,ok,7.514,1881845,1881845,,2026-05-12 16:10:21
