instance,plan,status,seconds,accepted_sales,profit,error,timestamp
data/exp_instances/S8/S8_inst_01.txt,data/exp_instances/S8/plan/S8_inst_01_optimal_plan.txt,ok,9.287,1469867,1392105,,2026-05-12 16:18:05
data/exp_instances/S8/S8_inst_02.txt,data/exp_instances/S8/plan/S8_inst_02_optimal_plan.txt,ok,8.882,1874352,1874352,,2026-05-12 16:18:14
data/exp_instances/S8/S8_inst_03.txt,data/exp_instances/S8/plan/S8_inst_03_optimal_plan.txt,ok,18.942,1979061,1979061,,2026-05-12 16:18:32
data/exp_instances/S8/S8_inst_04.txt,data/exp_instances/S8/plan/S8_inst_04_optimal_plan.txt,ok,9.251,1628982,1575332,,2026-05-12 16:18:42
data/exp_instances/S8/S8_inst_05.txt,data/exp_instances/S8/plan/S8_inst_05_optimal_plan.txt,ok,9.779,1880022,1880022,,2026-05-12 16:18:51
data/exp_instances/S8/S8_inst_06.txt,data/exp_instances/S8/plan/S8_inst_06_optimal_plan.txt,ok,7.121,1762008,1762008,,2026-05-12 16:18:59
data/exp_instances/S8/S8_inst_07.txt,data/exp_instances/S8/plan/S8_inst_07_optimal_plan.txt,ok,8.114,2034182,2034182,,2026-05-12 16:19:07
data/exp_instances/S8/S8_inst_08.txt,data/exp_instances/S8/plan/S8_inst_08_optimal_plan.txt,ok,13.865,1906624,1906624,,2026-05-12 16:19:21
data/exp_instances/S8/S8_inst_09.txt,data/exp_instances/S8/plan/S8_inst_09_optimal_plan.txt,ok,6.952,2137093,2056225,,2026-05-12 16:19:28
data/exp_instances/S8/S8_inst_10.txt,data/exp_instances/S8/plan/S8_inst_10_optimal_plan.txt,ok,11.165,2090613,2090613,,2026-05-12 16:19:39
data/exp_instances/S8/S8_inst_11.txt,data/exp_instances/S8/plan/S8_inst_11_optimal_plan.txt,ok,10.078,2203484,2203484,,2026-05-12 16:19:49
data/exp_instances/S8/S8_inst_12.txt,data/exp_instances/S8/plan/S8_inst_12_optimal_plan.txt,ok,7.486,1920552,1920552,,2026-05-12 16:19:56
data/exp_instances/S8/S8_inst_13.txt,data/exp_instances/S8/plan/S8_inst_13_optimal_plan.txt,ok,6.681,1720037,1695783,,2026-05-12 16:20:03
data/exp_instances/S8/S8_inst_14.txt,data/exp_instances/S8/plan/S8_inst_14_optimal_plan.txt,ok,9.641,1754603,1754603,,2026-05-12 16:20:13
data/exp_instances/S8/S8_inst_15.txt,data/exp_instances/S8/plan/S8_inst_15_optimal_plan.txt,ok,7.914,1794980,1794980,,2026-05-12 16:20:21
data/exp_instances/S8/S8_inst_16.txt,data/exp_instances/S8/plan/S8_inst_16_optimal_plan.txt,ok,8.847,1657752,1657752,,2026-05-12 16:20:29
data/exp_instances/S8/S8_inst_17.txt,data/exp_instances/S8/plan/S8_inst_17_optimal_plan.txt,ok,11.296,2020963,2020963,,2026-05-12 16:20:41
data/exp_instances/S8/S8_inst_18.txt,data/exp_instances/S8/plan/S8_inst_18_optimal_plan.txt,ok,8.173,1677752,1677752,,2026-05-12 16:20:49
data/exp_instances/S8/S8_inst_19.txt,data/exp_instances/S8/plan/S8_inst_19_optimal_plan.txt,ok,9.156,1122898,177788,,2026-05-12 16:20:58
data/exp_instances/S8/S8_inst_20.txt,data/exp_instances/S8/plan/S8_inst_20_optimal_plan.txt,ok,6.817,1466435,1121861,,2026-05-12 16:21:05
data/exp_instances/S8/S8_inst_21.txt,data/exp_instances/S8/plan/S8_inst_21_optimal_plan.txt,ok,6.821,1962008,1962008,,2026-05-12 16:21:12
data/exp_instances/S8/S8_inst_22.txt,data/exp_instances/S8/plan/S8_inst_22_optimal_plan.txt,ok,6.921,2058141,1477587,,2026-05-12 16:21:19
data/exp_instances/S8/S8_inst_23.txt,data/exp_instances/S8/plan/S8_inst_23_optimal_plan.txt,ok,7.587,1988812,1988812,,2026-05-12 16:21:26
data/exp_instances/S8/S8_inst_24.txt,data/exp_instances/S8/plan/S8_inst_24_optimal_plan.txt,ok,7.575,1738843,1738843,,2026-05-12 16:21:34
data/exp_instances/S8/S8_inst_25.txt,data/exp_instances/S8/plan/S8_inst_25_optimal_plan.txt,ok,7.212,1852169,1780649,,2026-05-12 16:21:41
data/exp_instances/S8/S8_inst_26.txt,data/exp_instances/S8/plan/S8_inst_26_optimal_plan.txt,ok,7.241,1844283,1768293,,2026-05-12 16:21:48
data/exp_instances/S8/S8_inst_27.txt,data/exp_instances/S8/plan/S8_inst_27_optimal_plan.txt,ok,7.762,1650015,1595399,,2026-05-12 16:21:56
data/exp_instances/S8/S8_inst_28.txt,data/exp_instances/S8/plan/S8_inst_28_optimal_plan.txt,ok,7.142,1667037,1667037,,2026-05-12 16:22:03
data/exp_instances/S8/S8_inst_29.txt,data/exp_instances/S8/plan/S8_inst_29_optimal_plan.txt,ok,7.638,1913319,1885883,,2026-05-12 16:22:11
data/exp_instances/S8/S8_inst_30.txt,data/exp_instances/S8/plan/S8_inst_30_optimal_plan.txt,ok,7.684,2135666,2135666,,2026-05-12 16:22:18
