instance,plan,status,seconds,accepted_sales,profit,error,timestamp
data/exp_instances/S6/S6_inst_01.txt,data/exp_instances/S6/plan/S6_inst_01_optimal_plan.txt,ok,7.697,1893458,1893458,,2026-05-12 20:17:57
data/exp_instances/S6/S6_inst_02.txt,data/exp_instances/S6/plan/S6_inst_02_optimal_plan.txt,ok,7.640,1857071,1857071,,2026-05-12 20:18:05
data/exp_instances/S6/S6_inst_03.txt,data/exp_instances/S6/plan/S6_inst_03_optimal_plan.txt,ok,6.615,2065068,2065068,,2026-05-12 20:18:11
data/exp_instances/S6/S6_inst_04.txt,data/exp_instances/S6/plan/S6_inst_04_optimal_plan.txt,ok,7.512,2212228,2212228,,2026-05-12 20:18:19
data/exp_instances/S6/S6_inst_05.txt,data/exp_instances/S6/plan/S6_inst_05_optimal_plan.txt,ok,8.660,1674750,1674750,,2026-05-12 20:18:28
data/exp_instances/S6/S6_inst_06.txt,data/exp_instances/S6/plan/S6_inst_06_optimal_plan.txt,ok,8.235,1922003,1825883,,2026-05-12 20:18:36
data/exp_instances/S6/S6_inst_07.txt,data/exp_instances/S6/plan/S6_inst_07_optimal_plan.txt,ok,7.879,2255615,2255615,,2026-05-12 20:18:44
data/exp_instances/S6/S6_inst_08.txt,data/exp_instances/S6/plan/S6_inst_08_optimal_plan.txt,ok,7.798,1986421,1986421,,2026-05-12 20:18:51
data/exp_instances/S6/S6_inst_09.txt,data/exp_instances/S6/plan/S6_inst_09_optimal_plan.txt,ok,7.718,1988929,1988929,,2026-05-12 20:18:59
data/exp_instances/S6/S6_inst_10.txt,data/exp_instances/S6/plan/S6_inst_10_optimal_plan.txt,ok,7.657,1979751,1979751,,2026-05-12 20:19:07
data/exp_instances/S6/S6_inst_11.txt,data/exp_instances/S6/plan/S6_inst_11_optimal_plan.txt,ok,7.089,1831849,1831849,,2026-05-12 20:19:14
data/exp_instances/S6/S6_inst_12.txt,data/exp_instances/S6/plan/S6_inst_12_optimal_plan.txt,ok,7.179,2077695,2077695,,2026-05-12 20:19:21
data/exp_instances/S6/S6_inst_13.txt,data/exp_instances/S6/plan/S6_inst_13_optimal_plan.txt,ok,6.837,2049033,2049033,,2026-05-12 20:19:28
data/exp_instances/S6/S6_inst_14.txt,data/exp_instances/S6/plan/S6_inst_14_optimal_plan.txt,ok,8.064,2292322,2292322,,2026-05-12 20:19:36
data/exp_instances/S6/S6_inst_15.txt,data/exp_instances/S6/plan/S6_inst_15_optimal_plan.txt,ok,8.599,2077026,2077026,,2026-05-12 20:19:45
data/exp_instances/S6/S6_inst_16.txt,data/exp_instances/S6/plan/S6_inst_16_optimal_plan.txt,ok,7.724,1961208,1961208,,2026-05-12 20:19:52
data/exp_instances/S6/S6_inst_17.txt,data/exp_instances/S6/plan/S6_inst_17_optimal_plan.txt,ok,6.307,1681498,1602774,,2026-05-12 20:19:59
data/exp_instances/S6/S6_inst_18.txt,data/exp_instances/S6/plan/S6_inst_18_optimal_plan.txt,ok,7.574,1407055,1395491,,2026-05-12 20:20:06
data/exp_instances/S6/S6_inst_19.txt,data/exp_instances/S6/plan/S6_inst_19_optimal_plan.txt,ok,8.316,2102591,2102591,,2026-05-12 20:20:15
data/exp_instances/S6/S6_inst_20.txt,data/exp_instances/S6/plan/S6_inst_20_optimal_plan.txt,ok,7.941,1887572,1887572,,2026-05-12 20:20:22
data/exp_instances/S6/S6_inst_21.txt,data/exp_instances/S6/plan/S6_inst_21_optimal_plan.txt,ok,7.500,1739946,1739946,,2026-05-12 20:20:30
data/exp_instances/S6/S6_inst_22.txt,data/exp_instances/S6/plan/S6_inst_22_optimal_plan.txt,ok,6.988,2147675,2147675,,2026-05-12 20:20:37
data/exp_instances/S6/S6_inst_23.txt,data/exp_instances/S6/plan/S6_inst_23_optimal_plan.txt,ok,7.282,1702475,1034377,,2026-05-12 20:20:44
data/exp_instances/S6/S6_inst_24.txt,data/exp_instances/S6/plan/S6_inst_24_optimal_plan.txt,ok,7.152,1961059,1950195,,2026-05-12 20:20:51
data/exp_instances/S6/S6_inst_25.txt,data/exp_instances/S6/plan/S6_inst_25_optimal_plan.txt,ok,6.749,1750029,1750029,,2026-05-12 20:20:58
data/exp_instances/S6/S6_inst_26.txt,data/exp_instances/S6/plan/S6_inst_26_optimal_plan.txt,ok,5.887,1220376,84540,,2026-05-12 20:21:04
data/exp_instances/S6/S6_inst_27.txt,data/exp_instances/S6/plan/S6_inst_27_optimal_plan.txt,ok,7.532,1910975,1910975,,2026-05-12 20:21:12
data/exp_instances/S6/S6_inst_28.txt,data/exp_instances/S6/plan/S6_inst_28_optimal_plan.txt,ok,7.265,1874015,1874015,,2026-05-12 20:21:19
data/exp_instances/S6/S6_inst_29.txt,data/exp_instances/S6/plan/S6_inst_29_optimal_plan.txt,ok,7.613,1762615,1762615,,2026-05-12 20:21:26
data/exp_instances/S6/S6_inst_30.txt,data/exp_instances/S6/plan/S6_inst_30_optimal_plan.txt,ok,7.650,2066692,2066692,,2026-05-12 20:21:34
