Accepted sales revenue: 5341467
Profit with rejection compensation: 5329533
Accepted orders: 239 / 240
Moving time used: 21150 / 1000000

Assignments
Order ID,Car ID,Requested level,Car level,Upgrade,Pickup station,Return station,Pickup time,Return time,Revenue
1,12,9,10,yes,70,31,2023/02/05 09:30,2023/02/07 06:30,55530
2,67,6,7,yes,90,28,2023/01/20 17:00,2023/01/21 15:00,21670
3,2,5,6,yes,8,37,2023/01/15 22:30,2023/01/17 03:30,25462
4,59,5,6,yes,36,28,2023/02/25 23:30,2023/02/26 23:30,21072
5,64,7,8,yes,86,58,2023/01/23 20:30,2023/01/24 11:30,15615
6,70,7,8,yes,8,84,2023/01/04 23:00,2023/01/06 16:00,42681
7,78,4,4,no,14,60,2023/02/22 22:30,2023/02/24 14:30,29520
8,47,8,8,no,44,86,2023/01/11 04:30,2023/01/12 06:30,29120
9,12,10,10,no,55,10,2023/02/08 00:30,2023/02/09 19:30,58093
10,38,10,10,no,5,48,2023/01/19 06:30,2023/01/19 19:30,17563
11,15,4,4,no,96,94,2023/02/13 05:30,2023/02/14 17:30,26568
12,57,3,4,yes,91,56,2023/02/26 23:00,2023/02/28 16:00,24600
13,17,1,2,yes,37,97,2023/02/27 14:00,2023/02/28 20:00,10530
14,10,2,3,yes,77,58,2023/02/09 22:00,2023/02/11 00:00,12246
15,9,1,2,yes,24,14,2023/01/11 05:30,2023/01/12 18:30,12987
16,11,7,7,no,80,91,2023/01/30 17:00,2023/02/01 17:00,49968
17,66,7,7,no,58,4,2023/01/20 05:30,2023/01/21 20:30,40599
18,49,3,4,yes,18,46,2023/01/18 12:00,2023/01/20 03:00,23400
19,14,7,8,yes,42,68,2023/01/08 09:30,2023/01/10 06:30,46845
20,76,7,8,yes,54,70,2023/02/06 20:00,2023/02/08 17:00,46845
21,48,3,4,yes,64,53,2023/01/06 13:30,2023/01/08 12:30,28200
22,80,6,7,yes,74,56,2023/01/20 02:00,2023/01/20 22:00,19700
23,64,7,8,yes,79,68,2023/01/28 09:00,2023/01/29 15:00,31230
24,13,5,6,yes,62,5,2023/01/01 19:00,2023/01/03 18:00,41266
25,49,3,4,yes,6,50,2023/01/11 17:30,2023/01/13 04:30,21000
26,14,7,8,yes,9,68,2023/01/15 11:30,2023/01/17 10:30,48927
27,23,1,1,no,17,69,2023/02/28 19:30,2023/03/02 07:30,12636
28,52,6,6,no,95,8,2023/01/07 15:00,2023/01/09 04:00,36445
29,9,2,2,no,1,69,2023/01/15 02:30,2023/01/15 06:30,1884
30,48,4,4,no,2,4,2023/02/21 12:30,2023/02/22 08:30,14760
31,4,1,2,yes,4,37,2023/02/21 12:00,2023/02/22 05:00,5967
32,25,9,10,yes,48,34,2023/01/26 00:00,2023/01/26 08:00,9872
33,18,8,9,yes,42,41,2023/01/27 07:00,2023/01/28 18:00,39200
34,73,7,8,yes,43,34,2023/01/04 21:30,2023/01/05 17:30,20820
35,19,2,2,no,87,83,2023/03/01 04:00,2023/03/02 02:00,10362
36,30,2,3,yes,63,8,2023/02/25 17:00,2023/02/26 12:00,8949
37,2,5,6,yes,82,96,2023/02/19 08:00,2023/02/20 03:00,16682
38,51,6,6,no,41,100,2023/02/13 19:30,2023/02/14 20:30,24625
39,44,9,9,no,24,34,2023/01/30 09:30,2023/01/31 05:30,24680
40,49,4,4,no,95,79,2023/01/05 05:00,2023/01/05 10:00,3690
41,10,3,3,no,28,80,2023/02/14 08:30,2023/02/14 13:30,3000
42,19,1,2,yes,24,96,2023/02/04 13:00,2023/02/06 12:00,16497
43,22,1,2,yes,93,75,2023/01/25 05:30,2023/01/26 08:30,9477
44,80,6,7,yes,17,7,2023/01/30 02:30,2023/01/31 18:30,39400
45,69,4,4,no,12,68,2023/01/21 05:30,2023/01/21 14:30,6642
46,43,7,7,no,95,33,2023/01/13 22:00,2023/01/14 21:00,23943
47,71,1,2,yes,59,97,2023/01/01 13:00,2023/01/03 11:00,16146
48,15,4,4,no,34,99,2023/01/07 14:00,2023/01/09 12:00,33948
49,49,4,4,no,89,15,2023/02/13 12:30,2023/02/15 05:30,30258
50,25,10,10,no,65,22,2023/02/19 23:00,2023/02/21 09:00,45934
51,73,8,8,no,46,14,2023/01/02 20:00,2023/01/03 02:00,6720
52,46,3,4,yes,41,69,2023/03/01 05:30,2023/03/02 17:30,21600
53,47,8,8,no,68,81,2023/01/06 18:00,2023/01/08 03:00,36960
54,20,10,10,no,16,25,2023/01/04 12:30,2023/01/06 08:30,59444
55,9,1,2,yes,23,64,2023/01/20 16:00,2023/01/21 20:00,9828
56,46,4,4,no,58,62,2023/01/15 17:00,2023/01/17 00:00,22878
57,49,4,4,no,88,61,2023/02/01 15:00,2023/02/03 02:00,25830
58,26,7,8,yes,87,46,2023/02/14 15:00,2023/02/15 11:00,20820
59,65,3,3,no,11,97,2023/02/17 01:30,2023/02/17 14:30,7800
60,41,4,4,no,95,93,2023/01/13 01:30,2023/01/15 01:30,35424
61,25,10,10,no,1,34,2023/02/16 22:00,2023/02/17 08:00,13510
62,5,8,9,yes,95,90,2023/02/13 10:30,2023/02/14 14:30,31360
63,25,10,10,no,39,77,2023/01/15 23:30,2023/01/16 08:30,12159
64,2,6,6,no,90,93,2023/01/14 11:30,2023/01/15 00:30,12805
65,11,7,7,no,88,96,2023/02/21 21:30,2023/02/22 01:30,4164
66,48,3,4,yes,7,55,2023/02/24 04:00,2023/02/25 15:00,21000
67,54,10,10,no,70,44,2023/01/24 08:00,2023/01/25 19:00,47285
68,31,7,7,no,24,93,2023/01/30 08:00,2023/01/31 10:00,27066
69,36,7,7,no,93,98,2023/01/22 06:00,2023/01/23 12:00,31230
70,66,7,7,no,84,55,2023/01/04 17:30,2023/01/06 01:30,33312
71,19,2,2,no,34,85,2023/01/28 22:30,2023/01/30 08:30,16014
72,13,6,6,no,71,20,2023/02/02 19:30,2023/02/03 00:30,4925
73,33,1,2,yes,60,33,2023/03/01 17:00,2023/03/02 09:00,5616
74,16,10,10,no,89,98,2023/02/07 08:30,2023/02/09 00:30,54040
75,45,10,10,no,1,39,2023/03/01 09:30,2023/03/03 07:30,62146
76,73,8,8,no,68,71,2023/03/01 05:30,2023/03/01 20:30,16800
77,10,2,3,yes,64,80,2023/01/28 18:30,2023/01/29 04:30,4710
78,66,6,7,yes,7,81,2023/02/02 17:00,2023/02/03 20:00,26595
79,2,6,6,no,31,67,2023/01/17 23:00,2023/01/18 05:00,5910
80,71,2,2,no,72,65,2023/01/18 06:30,2023/01/19 21:30,18369
81,61,6,6,no,58,5,2023/01/02 08:30,2023/01/02 21:30,12805
82,52,5,6,yes,58,17,2023/02/08 17:00,2023/02/09 00:00,6146
83,15,4,4,no,45,76,2023/02/27 08:00,2023/02/28 23:00,28782
84,48,4,4,no,62,73,2023/02/11 21:30,2023/02/12 18:30,15498
85,25,9,10,yes,49,39,2023/01/03 08:00,2023/01/04 17:00,40722
86,28,4,4,no,13,24,2023/01/09 14:00,2023/01/09 18:00,2952
87,77,9,10,yes,91,59,2023/01/08 17:30,2023/01/09 19:30,32084
88,44,9,9,no,91,70,2023/01/28 00:30,2023/01/29 03:30,33318
89,79,5,6,yes,69,77,2023/02/21 22:30,2023/02/23 17:30,37754
90,25,10,10,no,43,5,2023/02/07 23:00,2023/02/09 12:00,49987
91,22,2,2,no,69,37,2023/02/28 14:30,2023/03/01 01:30,5181
92,55,3,3,no,71,74,2023/02/08 00:00,2023/02/08 13:00,7800
93,48,3,4,yes,96,81,2023/01/17 21:30,2023/01/18 20:30,13800
94,26,7,8,yes,55,2,2023/02/24 00:00,2023/02/24 07:00,7287
95,39,4,4,no,90,99,2023/02/21 08:00,2023/02/21 21:00,9594
96,52,6,6,no,11,22,2023/02/20 05:30,2023/02/20 17:30,11820
97,10,3,3,no,76,84,2023/02/12 11:30,2023/02/13 04:30,10200
98,28,3,4,yes,90,28,2023/02/12 05:00,2023/02/12 09:00,2400
99,49,4,4,no,73,43,2023/03/01 05:30,2023/03/01 08:30,2214
100,48,4,4,no,95,67,2023/01/23 13:00,2023/01/24 03:00,10332
101,45,9,10,yes,88,22,2023/02/02 15:00,2023/02/02 22:00,8638
102,10,2,3,yes,9,97,2023/02/19 03:00,2023/02/20 19:00,18840
103,38,10,10,no,41,9,2023/02/10 09:00,2023/02/11 23:00,51338
104,49,3,4,yes,3,12,2023/01/05 19:30,2023/01/06 09:30,8400
105,36,7,7,no,83,27,2023/01/26 17:30,2023/01/28 08:30,40599
106,7,5,6,yes,9,18,2023/01/25 22:30,2023/01/26 05:30,6146
107,63,1,1,no,34,4,2023/01/18 13:30,2023/01/19 02:30,4563
108,14,7,8,yes,8,14,2023/02/22 18:30,2023/02/22 20:30,2082
109,72,5,5,no,49,26,2023/01/27 11:00,2023/01/28 13:00,22828
110,48,3,4,yes,97,60,2023/02/05 15:30,2023/02/06 05:30,8400
111,67,7,7,no,74,27,2023/02/06 17:30,2023/02/06 21:30,4164
112,24,8,9,yes,24,74,2023/02/06 20:30,2023/02/07 09:30,14560
113,39,4,4,no,33,92,2023/01/18 08:00,2023/01/18 16:00,5904
114,28,4,4,no,25,50,2023/02/20 23:00,2023/02/22 12:00,27306
115,64,8,8,no,83,83,2023/01/21 01:30,2023/01/21 09:30,8960
116,59,5,6,yes,48,83,2023/01/28 11:00,2023/01/29 07:00,17560
117,27,7,7,no,41,65,2023/02/21 00:30,2023/02/22 01:30,26025
118,9,2,2,no,12,100,2023/01/19 08:30,2023/01/20 01:30,8007
119,61,5,6,yes,94,54,2023/01/19 23:30,2023/01/21 03:30,24584
120,53,1,2,yes,9,90,2023/02/02 18:30,2023/02/03 15:30,7371
121,14,8,8,no,94,56,2023/02/04 21:30,2023/02/05 22:30,28000
122,36,7,7,no,71,81,2023/02/03 19:00,2023/02/04 21:00,27066
123,74,6,6,no,16,51,2023/02/28 16:30,2023/03/02 16:30,47280
124,64,8,8,no,45,48,2023/01/03 21:00,2023/01/04 22:00,28000
125,44,8,9,yes,70,71,2023/02/18 10:00,2023/02/18 16:00,6720
127,17,2,2,no,80,99,2023/01/07 18:30,2023/01/09 03:30,15543
128,64,8,8,no,78,15,2023/02/02 03:30,2023/02/02 09:30,6720
129,77,10,10,no,44,4,2023/01/10 17:00,2023/01/10 23:00,8106
130,49,3,4,yes,4,20,2023/02/09 23:00,2023/02/11 10:00,21000
131,17,1,2,yes,21,29,2023/02/24 20:00,2023/02/25 01:00,1755
132,71,1,2,yes,28,66,2023/01/04 18:00,2023/01/06 02:00,11232
133,2,6,6,no,13,39,2023/01/06 00:30,2023/01/07 11:30,34475
134,2,6,6,no,17,91,2023/02/22 14:30,2023/02/24 12:30,45310
