Accepted sales revenue: 4593533
Profit with rejection compensation: 4386677
Accepted orders: 236 / 240
Moving time used: 20970 / 1000000

Assignments
Order ID,Car ID,Requested level,Car level,Upgrade,Pickup station,Return station,Pickup time,Return time,Revenue
1,15,1,1,no,52,7,2023/01/03 07:30,2023/01/04 01:30,5400
2,51,1,2,yes,42,13,2023/01/04 20:00,2023/01/06 10:00,11400
3,70,2,2,no,100,44,2023/01/08 21:00,2023/01/09 10:00,5421
4,65,2,2,no,86,30,2023/01/11 10:00,2023/01/12 11:00,10425
5,70,1,2,yes,58,71,2023/01/03 09:00,2023/01/04 09:00,7200
7,75,10,10,no,45,17,2023/01/14 20:00,2023/01/15 10:00,17374
8,51,2,2,no,15,33,2023/01/11 19:30,2023/01/12 12:30,7089
9,60,5,6,yes,48,12,2023/01/12 06:00,2023/01/13 11:00,18966
10,38,8,8,no,38,19,2023/01/14 05:00,2023/01/15 08:00,27297
11,32,6,7,yes,38,36,2023/01/13 09:30,2023/01/15 04:30,32766
12,71,7,7,no,96,69,2023/01/07 03:00,2023/01/08 20:00,35998
13,52,9,9,no,71,99,2023/01/04 02:30,2023/01/06 02:30,54672
14,2,10,10,no,64,94,2023/01/12 03:00,2023/01/13 22:00,53363
15,43,3,3,no,94,97,2023/01/13 16:00,2023/01/14 13:00,11067
16,78,10,10,no,82,87,2023/01/11 21:00,2023/01/12 09:00,14892
17,55,5,6,yes,82,61,2023/01/04 02:30,2023/01/05 01:30,15042
18,10,5,5,no,5,58,2023/01/13 20:00,2023/01/14 09:00,8502
19,2,10,10,no,75,77,2023/01/03 17:00,2023/01/05 05:00,44676
20,66,7,7,no,21,19,2023/01/12 16:00,2023/01/13 04:00,10536
21,47,7,8,yes,69,28,2023/01/06 11:30,2023/01/08 11:30,42144
22,64,4,5,yes,7,8,2023/01/10 05:00,2023/01/11 18:00,22237
23,59,5,5,no,100,67,2023/01/13 09:00,2023/01/13 21:00,7848
24,31,3,4,yes,4,67,2023/01/14 18:00,2023/01/16 17:00,24769
25,61,10,10,no,75,90,2023/01/11 21:00,2023/01/13 21:00,59568
26,21,3,4,yes,65,55,2023/01/02 06:00,2023/01/03 02:00,10540
27,43,3,3,no,92,82,2023/01/14 22:00,2023/01/16 21:00,24769
28,71,6,7,yes,27,49,2023/01/03 05:30,2023/01/04 06:30,19050
29,25,2,2,no,73,72,2023/01/06 20:00,2023/01/07 03:00,2919
30,69,9,9,no,82,14,2023/01/11 17:00,2023/01/12 19:00,29614
31,30,4,5,yes,58,81,2023/01/07 08:30,2023/01/09 00:30,24040
32,70,1,2,yes,97,58,2023/01/05 18:00,2023/01/07 14:00,13200
33,7,4,5,yes,13,98,2023/01/11 17:00,2023/01/13 00:00,18631
34,60,5,6,yes,23,47,2023/01/07 08:30,2023/01/08 03:30,12426
35,26,1,2,yes,47,57,2023/01/07 09:00,2023/01/07 16:00,2100
36,33,4,5,yes,32,64,2023/01/04 05:00,2023/01/05 03:00,13222
37,43,2,3,yes,94,59,2023/01/08 01:00,2023/01/09 02:00,10425
38,14,6,6,no,74,6,2023/01/09 08:30,2023/01/10 00:30,12192
40,62,2,3,yes,76,46,2023/01/11 10:00,2023/01/12 23:00,15429
41,24,7,8,yes,94,36,2023/01/10 13:00,2023/01/11 10:00,18438
42,54,1,2,yes,16,96,2023/01/08 15:30,2023/01/09 05:30,4200
43,6,9,9,no,56,95,2023/01/14 23:00,2023/01/15 02:00,3417
44,60,6,6,no,81,12,2023/01/10 02:30,2023/01/10 21:30,14478
45,79,4,4,no,99,58,2023/01/13 21:00,2023/01/15 12:00,23439
46,27,9,9,no,23,64,2023/01/05 13:30,2023/01/06 15:30,29614
47,61,10,10,no,43,87,2023/01/08 07:00,2023/01/08 18:00,13651
48,75,10,10,no,52,9,2023/01/11 20:30,2023/01/13 04:30,39712
49,17,6,6,no,14,76,2023/01/05 05:00,2023/01/07 04:00,35814
50,7,4,5,yes,73,47,2023/01/09 14:30,2023/01/10 15:30,15025
51,12,2,2,no,86,100,2023/01/12 03:30,2023/01/12 23:30,8340
52,64,4,5,yes,95,99,2023/01/12 03:00,2023/01/12 15:00,7212
53,36,2,2,no,49,30,2023/01/03 18:00,2023/01/05 10:00,16680
54,4,8,9,yes,6,18,2023/01/07 16:30,2023/01/08 02:30,10110
55,22,9,9,no,77,67,2023/01/12 04:00,2023/01/12 08:00,4556
56,59,4,5,yes,55,77,2023/01/04 05:00,2023/01/05 15:00,20434
57,3,9,9,no,64,41,2023/01/02 21:30,2023/01/04 10:30,42143
58,14,5,6,yes,75,8,2023/01/07 21:30,2023/01/08 11:30,9156
59,43,2,3,yes,66,89,2023/01/10 00:30,2023/01/10 19:30,7923
60,59,4,5,yes,43,75,2023/01/06 22:00,2023/01/08 03:00,17429
61,21,3,4,yes,90,75,2023/01/06 02:30,2023/01/07 15:30,19499
62,2,9,10,yes,2,26,2023/01/01 23:30,2023/01/02 03:30,4556
63,72,6,7,yes,43,48,2023/01/14 15:00,2023/01/16 12:00,34290
64,14,6,6,no,37,69,2023/01/14 04:30,2023/01/15 11:30,23622
65,9,6,6,no,44,71,2023/01/10 00:30,2023/01/10 11:30,8382
66,3,9,9,no,82,9,2023/01/11 16:00,2023/01/12 13:00,23919
67,1,5,6,yes,49,19,2023/01/03 22:00,2023/01/04 16:00,11772
68,58,6,7,yes,63,12,2023/01/13 22:00,2023/01/14 00:00,1524
69,31,4,4,no,29,30,2023/01/11 14:30,2023/01/11 21:30,4207
70,60,5,6,yes,96,97,2023/01/02 15:00,2023/01/04 00:00,21582
71,4,8,9,yes,48,96,2023/01/05 04:30,2023/01/06 15:30,35385
72,39,7,7,no,4,27,2023/01/07 00:00,2023/01/08 15:00,34242
73,58,7,7,no,30,38,2023/01/07 09:30,2023/01/07 11:30,1756
74,43,2,3,yes,87,74,2023/01/01 03:00,2023/01/02 22:00,17931
75,37,2,3,yes,54,39,2023/01/04 03:00,2023/01/04 09:00,2502
76,75,10,10,no,59,88,2023/01/05 00:30,2023/01/05 21:30,26061
77,12,2,2,no,12,10,2023/01/02 08:30,2023/01/03 07:30,9591
78,40,3,3,no,1,58,2023/01/07 03:30,2023/01/08 11:30,16864
79,3,8,9,yes,34,15,2023/01/09 09:30,2023/01/09 15:30,6066
80,78,9,10,yes,61,71,2023/01/09 20:00,2023/01/11 02:00,34170
81,46,9,9,no,39,38,2023/01/10 10:30,2023/01/12 07:30,51255
82,26,2,2,no,30,58,2023/01/11 23:30,2023/01/12 11:30,5004
83,60,5,6,yes,6,97,2023/01/04 11:00,2023/01/06 01:00,24852
84,8,5,6,yes,25,57,2023/01/02 12:30,2023/01/04 07:30,28122
85,23,4,5,yes,50,92,2023/01/13 07:30,2023/01/14 18:30,21035
86,24,7,8,yes,31,43,2023/01/01 19:00,2023/01/02 09:00,12292
87,11,1,1,no,82,74,2023/01/02 22:00,2023/01/03 01:00,900
88,67,5,6,yes,58,60,2023/01/10 05:00,2023/01/11 05:00,15696
89,52,9,9,no,71,25,2023/01/02 02:00,2023/01/03 16:00,43282
