Accepted sales revenue: 4041091
Profit with rejection compensation: 4041091
Accepted orders: 240 / 240
Moving time used: 21240 / 1000000

Assignments
Order ID,Car ID,Requested level,Car level,Upgrade,Pickup station,Return station,Pickup time,Return time,Revenue
1,23,8,9,yes,36,12,2023/02/09 16:00,2023/02/10 06:00,13258
2,36,10,10,no,98,57,2023/03/14 14:30,2023/03/15 08:30,20034
3,14,8,8,no,75,83,2023/02/20 13:00,2023/02/22 00:00,33145
4,60,2,3,yes,79,100,2023/03/05 06:00,2023/03/06 13:00,11532
5,15,9,9,no,36,78,2023/03/07 03:00,2023/03/08 00:00,21588
6,21,7,7,no,45,29,2023/02/09 13:30,2023/02/10 01:30,10176
7,56,3,4,yes,51,47,2023/02/17 21:30,2023/02/18 09:30,5748
8,49,6,6,no,38,58,2023/01/19 22:30,2023/01/20 14:30,11216
9,72,8,8,no,6,49,2023/01/27 19:00,2023/01/28 21:00,24622
10,23,9,9,no,96,62,2023/02/06 17:30,2023/02/07 03:30,10280
11,55,8,9,yes,84,90,2023/02/21 06:30,2023/02/22 22:30,37880
12,56,4,4,no,6,6,2023/01/17 15:00,2023/01/19 15:00,27024
13,80,7,7,no,44,21,2023/01/21 05:00,2023/01/21 20:00,12720
14,57,1,1,no,47,86,2023/02/17 11:00,2023/02/17 13:00,516
15,11,1,2,yes,96,91,2023/02/03 05:30,2023/02/04 07:30,6708
16,54,6,6,no,73,82,2023/02/03 02:00,2023/02/03 18:00,11216
17,8,8,8,no,69,85,2023/01/10 14:30,2023/01/12 10:30,41668
18,21,7,7,no,13,11,2023/03/15 06:30,2023/03/16 00:30,15264
19,46,8,9,yes,52,93,2023/01/21 23:30,2023/01/23 12:30,35039
20,70,5,5,no,27,80,2023/03/04 15:00,2023/03/05 23:00,19744
21,39,3,3,no,19,12,2023/01/20 21:00,2023/01/21 12:00,7185
22,12,5,6,yes,82,77,2023/01/09 04:00,2023/01/10 23:00,26531
23,5,7,7,no,55,75,2023/03/03 19:00,2023/03/05 01:00,25440
24,80,7,7,no,54,26,2023/01/19 01:00,2023/01/20 00:00,19504
25,21,7,7,no,85,68,2023/02/15 03:30,2023/02/16 05:30,22048
26,26,3,4,yes,18,66,2023/01/27 11:00,2023/01/28 16:00,13891
27,46,8,9,yes,25,70,2023/03/05 13:00,2023/03/06 08:00,17993
28,8,8,8,no,6,56,2023/02/02 19:30,2023/02/03 15:30,18940
29,61,2,3,yes,63,12,2023/01/18 21:00,2023/01/19 14:00,6324
30,66,2,2,no,78,63,2023/03/17 12:00,2023/03/18 22:00,12648
31,23,9,9,no,72,40,2023/01/29 23:30,2023/01/31 20:30,46260
