Accepted sales revenue: 4216457
Profit with rejection compensation: 4161415
Accepted orders: 239 / 240
Moving time used: 21150 / 1000000

Assignments
Order ID,Car ID,Requested level,Car level,Upgrade,Pickup station,Return station,Pickup time,Return time,Revenue
1,29,6,7,yes,59,49,2023/02/16 18:00,2023/02/17 06:00,10056
2,45,7,7,no,3,53,2023/01/23 21:00,2023/01/24 23:00,24674
3,2,3,3,no,69,25,2023/02/21 14:00,2023/02/22 18:00,14196
4,3,4,5,yes,36,4,2023/01/12 08:30,2023/01/12 16:30,5248
5,70,8,9,yes,81,35,2023/03/09 09:30,2023/03/10 03:30,18054
6,68,2,2,no,43,59,2023/01/01 16:30,2023/01/02 10:30,8082
7,58,8,9,yes,1,48,2023/02/18 05:30,2023/02/18 08:30,3009
8,70,8,9,yes,64,90,2023/02/14 14:00,2023/02/16 02:00,36108
9,12,3,4,yes,19,52,2023/02/15 00:00,2023/02/16 18:00,21294
10,68,2,2,no,11,50,2023/01/03 04:30,2023/01/04 17:30,16613
11,48,7,8,yes,99,81,2023/01/06 08:00,2023/01/06 18:00,9490
12,36,1,2,yes,31,48,2023/01/15 05:30,2023/01/16 13:30,10304
13,56,10,10,no,75,64,2023/03/01 06:30,2023/03/02 14:30,40448
14,37,3,4,yes,86,82,2023/02/15 10:30,2023/02/16 01:30,7605
15,48,8,8,no,97,33,2023/02/03 01:00,2023/02/03 08:00,7021
16,20,2,2,no,41,89,2023/02/26 17:00,2023/02/28 06:00,16613
17,8,6,6,no,38,98,2023/03/05 14:30,2023/03/06 13:30,19274
18,3,4,5,yes,20,72,2023/02/05 04:00,2023/02/05 06:00,1312
19,2,3,3,no,37,68,2023/02/12 03:00,2023/02/14 00:00,22815
20,25,4,5,yes,12,43,2023/01/28 21:30,2023/01/30 03:30,19680
21,7,6,7,yes,97,44,2023/01/19 09:30,2023/01/19 14:30,4190
22,66,2,3,yes,66,89,2023/01/10 12:30,2023/01/11 17:30,13021
23,10,6,6,no,20,54,2023/02/12 18:30,2023/02/14 17:30,39386
24,62,5,6,yes,83,55,2023/01/19 13:30,2023/01/20 08:30,14820
25,29,6,7,yes,98,26,2023/03/05 07:30,2023/03/06 20:30,31006
26,30,8,9,yes,38,71,2023/01/11 22:00,2023/01/12 07:00,9027
27,71,2,2,no,87,20,2023/01/08 07:30,2023/01/09 03:30,8980
28,27,3,3,no,67,3,2023/01/17 08:00,2023/01/17 23:00,7605
29,72,2,3,yes,51,21,2023/01/19 11:00,2023/01/21 02:00,17511
30,35,6,7,yes,42,46,2023/02/25 11:30,2023/02/27 05:30,35196
31,10,5,6,yes,53,12,2023/03/03 02:30,2023/03/04 08:30,23400
32,70,8,9,yes,22,39,2023/01/12 01:00,2023/01/13 08:00,31093
33,47,4,4,no,53,81,2023/03/04 06:00,2023/03/06 01:00,28208
34,13,1,2,yes,92,89,2023/01/28 20:00,2023/01/29 13:00,5474
35,12,3,4,yes,14,53,2023/01/21 17:00,2023/01/21 21:00,2028
36,62,5,6,yes,41,30,2023/01/11 13:30,2023/01/11 22:30,7020
37,59,3,4,yes,83,59,2023/03/01 20:30,2023/03/02 08:30,6084
38,42,5,5,no,23,5,2023/03/02 15:00,2023/03/04 09:00,32760
39,49,5,6,yes,99,36,2023/01/20 02:30,2023/01/20 06:30,3120
40,42,4,5,yes,45,83,2023/01/29 00:00,2023/01/29 03:00,1968
41,64,8,9,yes,31,94,2023/02/20 18:00,2023/02/22 07:00,37111
42,26,9,9,no,33,59,2023/03/02 18:30,2023/03/04 10:30,45120
43,43,9,10,yes,56,24,2023/01/20 21:30,2023/01/21 05:30,9024
44,19,6,7,yes,40,48,2023/02/24 16:30,2023/02/25 15:30,19274
45,61,8,8,no,95,57,2023/01/13 15:00,2023/01/15 13:00,46138
