Accepted sales revenue: 3889025
Profit with rejection compensation: 2492955
Accepted orders: 203 / 240
Moving time used: 18090 / 1000000

Assignments
Order ID,Car ID,Requested level,Car level,Upgrade,Pickup station,Return station,Pickup time,Return time,Revenue
1,76,7,8,yes,3,55,2023/01/05 12:00,2023/01/07 02:00,33402
2,45,2,2,no,61,61,2023/01/04 16:00,2023/01/05 09:00,6511
3,53,1,2,yes,30,40,2023/01/04 20:30,2023/01/05 22:30,7748
4,16,2,3,yes,12,64,2023/01/01 02:30,2023/01/02 11:30,12639
5,35,9,9,no,45,8,2023/01/03 15:30,2023/01/04 07:30,16912
6,74,10,10,no,71,4,2023/01/02 12:30,2023/01/04 01:30,43475
7,36,3,3,no,89,73,2023/01/02 11:30,2023/01/03 19:30,16288
9,19,1,1,no,12,38,2023/01/04 00:30,2023/01/04 23:30,6854
10,35,9,9,no,63,57,2023/01/04 21:00,2023/01/06 15:00,44394
12,41,5,5,no,24,80,2023/01/05 00:00,2023/01/06 17:00,28044
13,52,2,2,no,100,96,2023/01/01 10:30,2023/01/01 15:30,1915
14,61,1,1,no,8,33,2023/01/03 22:30,2023/01/04 15:30,5066
15,76,8,8,no,89,23,2023/01/03 11:30,2023/01/05 05:30,41916
16,78,1,1,no,71,44,2023/01/02 17:30,2023/01/03 23:30,8940
17,11,4,5,yes,20,68,2023/01/04 04:30,2023/01/04 06:30,1196
18,32,10,10,no,12,75,2023/01/01 20:00,2023/01/03 06:00,39950
19,15,6,6,no,47,82,2023/01/01 05:30,2023/01/02 03:30,16434
20,66,7,7,no,33,16,2023/01/01 13:30,2023/01/02 08:30,16701
22,25,6,6,no,5,98,2023/01/03 20:00,2023/01/05 11:00,29133
23,9,3,4,yes,12,35,2023/01/03 19:00,2023/01/05 19:00,24432
24,31,9,9,no,93,44,2023/01/04 12:00,2023/01/05 10:00,23254
25,72,10,10,no,27,10,2023/01/03 19:30,2023/01/05 03:30,37600
27,27,6,6,no,7,63,2023/01/01 22:00,2023/01/03 16:00,31374
28,44,3,4,yes,68,27,2023/01/02 12:00,2023/01/03 06:00,9162
30,42,2,3,yes,18,57,2023/01/05 20:30,2023/01/05 22:30,766
31,72,10,10,no,35,12,2023/01/05 12:00,2023/01/06 18:00,35250
32,35,8,9,yes,18,87,2023/01/01 16:30,2023/01/03 08:30,39920
34,34,7,7,no,17,69,2023/01/05 23:00,2023/01/07 11:00,31644
35,18,1,1,no,56,70,2023/01/04 19:30,2023/01/06 00:30,8642
36,68,1,1,no,48,51,2023/01/03 16:00,2023/01/04 18:00,7748
38,7,6,6,no,31,39,2023/01/05 06:00,2023/01/05 21:00,11205
40,79,5,5,no,86,88,2023/01/01 14:30,2023/01/03 03:30,25308
41,18,1,1,no,24,70,2023/01/02 20:00,2023/01/03 06:00,2980
