Accepted sales revenue: 4495979
Profit with rejection compensation: 4463651
Accepted orders: 239 / 240
Moving time used: 21420 / 1000000

Assignments
Order ID,Car ID,Requested level,Car level,Upgrade,Pickup station,Return station,Pickup time,Return time,Revenue
1,63,5,6,yes,3,38,2023/02/21 14:30,2023/02/23 02:30,25668
2,11,2,2,no,31,82,2023/02/26 04:30,2023/02/26 17:30,4719
3,47,1,1,no,78,53,2023/01/23 06:30,2023/01/23 22:30,4592
4,36,8,9,yes,17,44,2023/01/06 21:00,2023/01/07 23:00,28262
5,8,6,7,yes,31,51,2023/02/28 08:00,2023/03/02 07:00,39151
6,15,3,3,no,75,78,2023/02/16 02:00,2023/02/16 22:00,8980
7,10,2,2,no,96,60,2023/02/03 17:00,2023/02/05 17:00,17424
8,31,10,10,no,3,32,2023/03/05 22:30,2023/03/07 22:30,64992
9,59,4,5,yes,3,87,2023/02/09 11:00,2023/02/10 13:00,15392
10,78,3,3,no,90,49,2023/01/31 06:00,2023/01/31 16:00,4490
11,52,1,1,no,47,98,2023/02/10 03:00,2023/02/10 08:00,1435
12,6,6,7,yes,46,97,2023/02/02 11:00,2023/02/04 01:00,31654
13,3,2,2,no,71,45,2023/02/20 09:30,2023/02/21 21:30,13068
14,57,6,6,no,93,50,2023/01/17 23:30,2023/01/18 03:30,3332
15,27,8,9,yes,16,59,2023/02/08 23:30,2023/02/09 07:30,8696
16,21,9,9,no,11,6,2023/01/12 21:00,2023/01/13 17:00,24480
17,13,6,6,no,49,4,2023/01/23 02:30,2023/01/25 02:30,39984
18,73,6,7,yes,18,71,2023/01/20 16:30,2023/01/21 15:30,19159
19,71,5,5,no,18,61,2023/01/13 07:00,2023/01/14 14:00,22103
20,45,10,10,no,75,13,2023/03/05 02:00,2023/03/05 14:00,16248
21,35,6,6,no,13,8,2023/02/28 01:00,2023/03/01 17:00,33320
22,34,4,4,no,24,33,2023/01/24 03:00,2023/01/24 11:00,4736
23,62,10,10,no,67,71,2023/01/05 22:30,2023/01/06 22:30,32496
24,4,7,7,no,23,56,2023/03/01 18:30,2023/03/02 00:30,5814
25,17,10,10,no,81,66,2023/02/20 02:00,2023/02/20 16:00,18956
26,77,3,4,yes,13,48,2023/02/17 08:30,2023/02/18 15:30,13919
27,15,3,3,no,51,56,2023/02/02 20:30,2023/02/03 07:30,4939
28,16,4,5,yes,53,79,2023/01/07 20:00,2023/01/09 14:00,24864
29,59,4,5,yes,98,2,2023/02/23 16:30,2023/02/25 16:30,28416
30,76,10,10,no,39,55,2023/02/03 01:30,2023/02/04 05:30,37912
31,16,4,5,yes,5,43,2023/01/18 07:00,2023/01/18 14:00,4144
32,39,10,10,no,61,29,2023/01/15 03:30,2023/01/16 16:30,50098
33,67,3,3,no,54,84,2023/02/16 07:00,2023/02/16 19:00,5388
34,24,2,3,yes,90,83,2023/01/27 13:00,2023/01/28 18:00,10527
35,72,9,10,yes,41,32,2023/03/05 19:30,2023/03/06 21:30,31824
36,38,2,2,no,52,97,2023/02/15 17:00,2023/02/17 12:00,15609
37,48,2,2,no,61,37,2023/02/15 20:30,2023/02/16 04:30,2904
38,17,10,10,no,11,50,2023/01/19 18:00,2023/01/20 09:00,20310
39,13,5,6,yes,26,25,2023/02/16 07:30,2023/02/17 23:30,28520
40,4,6,7,yes,82,24,2023/02/04 01:00,2023/02/05 07:00,24990
41,65,4,4,no,42,33,2023/01/20 07:00,2023/01/21 23:00,23680
42,76,10,10,no,29,67,2023/02/28 03:30,2023/03/01 14:30,47390
43,34,3,4,yes,47,55,2023/02/17 03:30,2023/02/18 09:30,13470
44,25,1,2,yes,46,83,2023/01/15 17:30,2023/01/15 21:30,1148
45,3,2,2,no,64,28,2023/01/26 13:30,2023/01/28 00:30,12705
46,10,2,2,no,89,53,2023/01/29 09:00,2023/01/31 02:00,14883
47,40,7,7,no,100,79,2023/02/13 17:00,2023/02/15 16:00,45543
48,10,1,2,yes,48,89,2023/02/13 11:30,2023/02/13 18:30,2009
49,76,10,10,no,60,50,2023/03/05 06:00,2023/03/06 02:00,27080
50,65,4,4,no,73,8,2023/02/25 18:30,2023/02/27 14:30,26048
51,76,10,10,no,3,81,2023/01/30 14:30,2023/02/01 02:30,48744
52,1,3,4,yes,75,7,2023/02/13 18:00,2023/02/15 00:00,13470
53,31,9,10,yes,62,13,2023/01/20 23:00,2023/01/21 08:00,11016
54,44,1,2,yes,33,40,2023/02/23 00:00,2023/02/23 07:00,2009
55,15,2,3,yes,73,91,2023/01/04 08:00,2023/01/05 01:00,6171
56,27,9,9,no,7,7,2023/01/23 08:00,2023/01/24 16:00,39168
57,35,6,6,no,33,26,2023/02/15 21:00,2023/02/16 17:00,16660
58,10,2,2,no,14,98,2023/02/10 13:00,2023/02/11 13:00,8712
60,8,7,7,no,86,1,2023/02/11 11:30,2023/02/13 04:30,39729
61,43,7,8,yes,40,47,2023/01/24 16:30,2023/01/25 22:30,29070
62,11,2,2,no,18,52,2023/01/29 21:30,2023/01/30 12:30,5445
63,49,8,8,no,88,24,2023/01/25 20:00,2023/01/26 03:00,7609
64,58,5,5,no,7,92,2023/01/11 04:30,2023/01/11 11:30,4991
65,7,10,10,no,2,79,2023/03/02 00:30,2023/03/02 15:30,20310
66,76,10,10,no,90,8,2023/01/16 19:30,2023/01/18 05:30,46036
67,34,4,4,no,36,34,2023/01/31 12:00,2023/02/01 03:00,8880
68,76,9,10,yes,11,27,2023/03/02 20:30,2023/03/04 05:30,40392
69,80,9,9,no,96,45,2023/01/04 20:00,2023/01/04 22:00,2448
70,40,6,7,yes,74,13,2023/02/22 22:00,2023/02/24 19:00,37485
71,49,8,8,no,19,87,2023/02/14 21:00,2023/02/15 19:00,23914
72,71,4,5,yes,38,82,2023/02/19 16:30,2023/02/21 16:30,28416
73,39,10,10,no,97,41,2023/03/02 23:30,2023/03/03 01:30,2708
74,37,4,5,yes,30,19,2023/01/08 04:30,2023/01/09 03:30,13616
75,11,1,2,yes,84,26,2023/01/07 05:30,2023/01/07 18:30,3731
76,3,2,2,no,84,39,2023/01/23 02:30,2023/01/24 03:30,9075
77,71,5,5,no,58,15,2023/02/15 02:30,2023/02/16 07:30,20677
78,13,6,6,no,36,58,2023/03/05 00:30,2023/03/06 01:30,20825
79,4,7,7,no,86,83,2023/01/12 15:30,2023/01/12 21:30,5814
80,39,10,10,no,1,2,2023/01/02 11:00,2023/01/02 14:00,4062
81,8,7,7,no,27,81,2023/01/02 10:30,2023/01/04 07:30,43605
82,25,1,2,yes,85,47,2023/02/16 11:00,2023/02/17 01:00,4018
83,76,10,10,no,52,33,2023/01/12 23:00,2023/01/13 09:00,13540
84,34,3,4,yes,12,26,2023/02/07 18:30,2023/02/08 00:30,2694
85,71,4,5,yes,96,38,2023/02/03 23:00,2023/02/04 20:00,12432
86,76,10,10,no,97,28,2023/02/12 19:30,2023/02/13 12:30,23018
87,10,2,2,no,16,72,2023/01/23 13:00,2023/01/25 03:00,13794
88,77,3,4,yes,55,74,2023/02/08 00:00,2023/02/09 20:00,19756
89,57,5,6,yes,68,21,2023/03/02 12:30,2023/03/03 00:30,8556
90,64,8,8,no,12,14,2023/01/20 03:30,2023/01/22 01:30,50002
91,49,7,8,yes,1,23,2023/01/20 11:30,2023/01/20 20:30,8721
92,38,1,2,yes,75,74,2023/02/20 04:30,2023/02/21 09:30,8323
93,57,5,6,yes,86,50,2023/02/12 13:00,2023/02/13 19:00,21390
94,50,6,7,yes,68,8,2023/02/26 00:00,2023/02/26 15:00,12495
95,21,8,9,yes,1,33,2023/01/10 22:00,2023/01/12 04:00,32610
96,68,6,6,no,36,72,2023/01/14 13:00,2023/01/16 08:00,35819
97,25,2,2,no,53,78,2023/03/05 05:00,2023/03/07 05:00,17424
98,64,8,8,no,87,100,2023/02/07 03:30,2023/02/08 22:30,46741
99,56,5,6,yes,51,73,2023/01/01 18:30,2023/01/02 07:30,9269
100,65,3,4,yes,5,51,2023/01/01 12:00,2023/01/01 16:00,1796
101,23,7,8,yes,69,46,2023/02/07 15:00,2023/02/08 14:00,22287
102,31,10,10,no,24,89,2023/01/06 06:30,2023/01/07 03:30,28434
