Accepted sales revenue: 4166811
Profit with rejection compensation: 4100045
Accepted orders: 238 / 240
Moving time used: 21330 / 1000000

Assignments
Order ID,Car ID,Requested level,Car level,Upgrade,Pickup station,Return station,Pickup time,Return time,Revenue
1,62,2,2,no,27,88,2023/01/14 23:00,2023/01/15 22:00,6785
2,38,6,7,yes,79,10,2023/01/28 10:00,2023/01/28 23:00,9815
3,4,10,10,no,72,32,2023/01/02 14:30,2023/01/02 20:30,7158
4,26,5,6,yes,80,77,2023/01/27 07:00,2023/01/28 07:00,14808
6,17,7,7,no,68,22,2023/01/18 07:30,2023/01/19 09:30,22516
7,26,5,6,yes,44,26,2023/01/28 18:00,2023/01/29 10:00,9872
8,47,10,10,no,92,77,2023/01/03 05:30,2023/01/03 20:30,17895
9,19,4,5,yes,63,5,2023/01/05 13:30,2023/01/06 04:30,7035
10,71,7,8,yes,89,39,2023/01/26 10:00,2023/01/27 00:00,12124
11,48,7,8,yes,82,39,2023/01/29 18:00,2023/01/31 08:00,32908
12,59,5,6,yes,42,43,2023/01/17 07:30,2023/01/19 02:30,26531
13,26,6,6,no,54,6,2023/01/08 23:00,2023/01/10 10:00,26425
14,26,5,6,yes,71,67,2023/01/11 10:30,2023/01/12 11:30,15425
15,74,4,4,no,66,48,2023/01/07 05:00,2023/01/08 20:00,18291
16,30,4,4,no,100,17,2023/01/04 22:00,2023/01/05 17:00,8911
17,59,5,6,yes,90,68,2023/01/25 07:30,2023/01/27 04:30,27765
18,10,9,10,yes,83,87,2023/01/04 20:00,2023/01/06 08:00,39528
19,19,4,5,yes,67,87,2023/01/11 22:00,2023/01/12 06:00,3752
20,37,9,9,no,71,35,2023/01/17 02:00,2023/01/18 21:00,47214
21,11,7,8,yes,6,66,2023/01/18 10:00,2023/01/19 19:00,28578
22,71,7,8,yes,51,26,2023/01/06 03:30,2023/01/07 06:30,23382
23,19,4,5,yes,5,71,2023/01/05 00:30,2023/01/05 02:30,938
