Accepted sales revenue: 4483632
Profit with rejection compensation: 4483632
Accepted orders: 240 / 240
Moving time used: 21420 / 1000000

Assignments
Order ID,Car ID,Requested level,Car level,Upgrade,Pickup station,Return station,Pickup time,Return time,Revenue
1,66,9,9,no,32,56,2023/01/23 00:30,2023/01/23 11:30,12221
2,33,2,3,yes,58,48,2023/01/29 15:30,2023/01/31 08:30,14473
3,60,7,8,yes,35,61,2023/01/12 08:30,2023/01/13 18:30,30294
4,33,2,3,yes,67,3,2023/02/02 11:30,2023/02/02 15:30,1412
5,15,5,5,no,9,74,2023/01/10 04:00,2023/01/10 19:00,10800
6,50,7,7,no,93,94,2023/02/01 09:30,2023/02/01 17:30,7128
7,38,6,7,yes,35,37,2023/01/31 00:00,2023/02/01 12:00,27828
8,42,2,2,no,81,100,2023/01/12 18:30,2023/01/13 16:30,7766
9,15,5,5,no,86,89,2023/01/15 15:30,2023/01/16 16:30,18000
10,19,10,10,no,93,49,2023/01/03 05:30,2023/01/05 01:30,54296
11,60,7,8,yes,84,1,2023/01/09 07:30,2023/01/10 21:30,33858
12,40,7,7,no,39,60,2023/02/01 05:00,2023/02/01 13:00,7128
13,38,7,7,no,41,53,2023/01/27 04:00,2023/01/29 03:00,41877
14,37,7,7,no,72,66,2023/01/27 00:30,2023/01/28 01:30,22275
15,33,3,3,no,76,94,2023/01/26 07:00,2023/01/26 12:00,2360
16,17,2,3,yes,52,91,2023/01/29 13:00,2023/01/31 00:00,12355
17,46,4,5,yes,84,24,2023/01/27 02:30,2023/01/27 05:30,1818
18,60,8,8,no,1,5,2023/01/19 01:30,2023/01/20 15:30,39330
19,2,6,7,yes,91,28,2023/01/11 02:00,2023/01/11 17:00,11595
20,80,4,4,no,33,58,2023/01/10 22:30,2023/01/11 02:30,2424
21,70,8,9,yes,14,66,2023/01/17 08:30,2023/01/19 01:30,42435
22,53,8,9,yes,71,24,2023/01/24 21:30,2023/01/25 08:30,11385
23,8,7,8,yes,24,46,2023/01/01 07:00,2023/01/02 17:00,30294
24,3,1,2,yes,77,89,2023/01/22 18:00,2023/01/22 22:00,1036
25,42,2,2,no,61,52,2023/01/09 17:00,2023/01/11 07:00,13414
26,57,4,4,no,91,63,2023/02/03 03:30,2023/02/03 05:30,1212
27,64,2,2,no,69,59,2023/01/02 11:30,2023/01/04 03:30,14120
