Accepted sales revenue: 4455137
Profit with rejection compensation: 4455137
Accepted orders: 240 / 240
Moving time used: 21510 / 1000000

Assignments
Order ID,Car ID,Requested level,Car level,Upgrade,Pickup station,Return station,Pickup time,Return time,Revenue
1,50,5,5,no,58,50,2023/01/17 00:30,2023/01/18 12:30,21600
2,67,10,10,no,59,65,2023/01/27 12:00,2023/01/28 07:00,21622
3,60,9,9,no,41,30,2023/01/15 21:30,2023/01/16 07:30,10070
4,5,10,10,no,31,98,2023/01/11 18:00,2023/01/13 18:00,54624
5,55,4,5,yes,25,77,2023/02/28 13:30,2023/03/02 07:30,21924
6,15,1,1,no,59,42,2023/02/21 15:00,2023/02/21 20:00,1580
7,19,9,9,no,81,24,2023/02/14 01:00,2023/02/15 07:00,30210
8,51,4,5,yes,91,55,2023/02/27 17:30,2023/03/01 10:30,21402
9,23,9,10,yes,17,40,2023/01/01 17:30,2023/01/02 23:30,30210
10,39,2,3,yes,31,39,2023/02/05 09:00,2023/02/06 01:00,6304
11,73,6,6,no,48,20,2023/03/02 08:30,2023/03/02 15:30,5047
12,54,3,3,no,12,27,2023/01/22 02:00,2023/01/23 05:00,12717
13,74,7,7,no,83,11,2023/02/08 08:30,2023/02/09 09:30,19925
14,44,10,10,no,85,85,2023/02/23 16:30,2023/02/25 14:30,52348
15,48,3,3,no,74,54,2023/01/18 08:30,2023/01/18 10:30,942
16,62,5,6,yes,70,92,2023/02/28 04:00,2023/02/28 15:00,6600
17,46,2,2,no,72,35,2023/02/02 03:30,2023/02/02 09:30,2364
18,35,5,5,no,57,11,2023/03/02 20:00,2023/03/03 20:00,14400
19,79,3,4,yes,2,36,2023/03/02 03:30,2023/03/03 19:30,18840
20,80,6,7,yes,17,63,2023/01/22 19:30,2023/01/24 06:30,25235
21,52,3,3,no,46,31,2023/01/31 17:00,2023/02/01 11:00,8478
22,22,1,1,no,37,82,2023/02/28 21:00,2023/03/02 06:00,10428
23,35,4,5,yes,44,21,2023/01/05 07:00,2023/01/06 00:00,8874
24,6,5,6,yes,95,34,2023/01/21 18:00,2023/01/21 21:00,1800
25,74,7,7,no,42,21,2023/02/02 05:00,2023/02/03 15:00,27098
26,45,8,8,no,73,10,2023/01/04 10:30,2023/01/04 18:30,7232
27,35,4,5,yes,47,44,2023/02/10 16:30,2023/02/10 19:30,1566
28,38,10,10,no,88,75,2023/01/19 19:00,2023/01/20 00:00,5690
29,11,2,2,no,42,70,2023/02/20 01:00,2023/02/20 18:00,6698
30,31,3,3,no,8,42,2023/01/31 02:30,2023/02/01 22:30,20724
31,53,5,6,yes,26,2,2023/03/02 23:00,2023/03/04 01:00,15600
32,24,6,7,yes,92,64,2023/01/19 01:30,2023/01/19 13:30,8652
33,6,6,6,no,37,19,2023/02/11 10:00,2023/02/12 02:00,11536
34,32,9,9,no,53,65,2023/01/03 11:00,2023/01/03 17:00,6042
35,43,8,8,no,12,15,2023/01/11 05:00,2023/01/12 03:00,19888
36,40,5,5,no,9,98,2023/01/12 20:00,2023/01/14 06:00,20400
37,77,4,4,no,32,54,2023/02/08 16:30,2023/02/09 12:30,10440
38,31,3,3,no,21,22,2023/02/20 13:00,2023/02/21 14:00,11775
39,48,3,3,no,12,51,2023/01/21 21:30,2023/01/22 15:30,8478
40,52,2,3,yes,18,99,2023/03/04 05:00,2023/03/05 07:00,10244
41,80,6,7,yes,59,5,2023/01/19 13:00,2023/01/19 23:00,7210
42,62,6,6,no,42,49,2023/02/14 11:00,2023/02/15 23:00,25956
43,43,8,8,no,96,16,2023/01/03 11:00,2023/01/03 23:00,10848
44,44,9,10,yes,5,29,2023/01/24 11:30,2023/01/24 23:30,12084
45,39,3,3,no,44,47,2023/02/03 09:00,2023/02/03 21:00,5652
46,19,9,9,no,17,3,2023/02/28 20:30,2023/03/01 21:30,25175
47,38,9,10,yes,72,59,2023/02/01 09:00,2023/02/02 00:00,15105
48,25,6,7,yes,17,98,2023/02/18 23:30,2023/02/19 20:30,15141
49,63,2,3,yes,84,15,2023/03/03 16:00,2023/03/04 09:00,6698
50,67,10,10,no,87,97,2023/02/14 00:30,2023/02/14 12:30,13656
51,60,8,9,yes,68,29,2023/02/04 19:00,2023/02/06 09:00,34352
52,61,8,8,no,99,31,2023/02/04 19:00,2023/02/06 06:00,31640
53,73,5,6,yes,3,69,2023/02/21 10:00,2023/02/22 00:00,8400
54,60,8,9,yes,15,41,2023/01/31 20:30,2023/02/02 20:30,43392
55,55,4,5,yes,34,94,2023/01/13 09:00,2023/01/13 16:00,3654
56,54,3,3,no,95,33,2023/02/17 13:30,2023/02/19 04:30,18369
57,14,8,8,no,89,66,2023/02/21 15:30,2023/02/22 18:30,24408
58,67,10,10,no,71,34,2023/02/25 04:30,2023/02/26 14:30,38692
59,15,1,1,no,54,49,2023/01/14 14:30,2023/01/14 20:30,1896
60,50,4,5,yes,86,68,2023/01/03 05:30,2023/01/04 00:30,9918
61,65,10,10,no,3,31,2023/01/11 03:30,2023/01/12 20:30,46658
62,43,7,8,yes,27,37,2023/02/21 19:30,2023/02/22 01:30,4782
63,38,9,10,yes,91,69,2023/03/03 22:30,2023/03/05 18:30,44308
64,36,5,6,yes,72,92,2023/01/19 08:00,2023/01/19 22:00,8400
65,31,2,3,yes,77,16,2023/02/08 02:30,2023/02/08 17:30,5910
66,11,2,2,no,62,35,2023/01/02 03:00,2023/01/03 15:00,14184
67,37,10,10,no,94,3,2023/01/26 19:00,2023/01/28 03:00,36416
68,24,7,7,no,41,47,2023/01/02 11:30,2023/01/04 08:30,35865
69,60,9,9,no,10,27,2023/02/15 23:30,2023/02/17 00:30,25175
70,65,10,10,no,19,33,2023/01/03 01:00,2023/01/03 19:00,20484
71,42,9,9,no,1,12,2023/02/20 14:30,2023/02/21 21:30,31217
72,52,3,3,no,9,66,2023/02/13 07:00,2023/02/14 05:00,10362
73,27,5,6,yes,89,54,2023/02/25 23:30,2023/02/26 19:30,12000
74,42,8,9,yes,24,7,2023/02/06 03:00,2023/02/06 08:00,4520
75,49,8,9,yes,33,82,2023/02/02 23:00,2023/02/04 21:00,41584
