Accepted sales revenue: 4871285
Profit with rejection compensation: 4871285
Accepted orders: 240 / 240
Moving time used: 21240 / 1000000

Assignments
Order ID,Car ID,Requested level,Car level,Upgrade,Pickup station,Return station,Pickup time,Return time,Revenue
1,72,6,7,yes,67,85,2023/02/12 23:30,2023/02/13 12:30,11661
2,1,1,1,no,37,63,2023/01/21 07:00,2023/01/21 11:00,1420
3,17,9,9,no,27,65,2023/02/08 01:30,2023/02/09 22:30,56340
4,62,7,8,yes,41,33,2023/01/05 23:00,2023/01/06 16:00,16864
5,7,3,3,no,57,49,2023/01/29 16:00,2023/01/29 18:00,1248
6,62,8,8,no,47,42,2023/01/02 13:00,2023/01/03 07:00,20250
7,58,4,5,yes,47,60,2023/02/19 22:00,2023/02/20 08:00,7200
8,57,5,5,no,73,95,2023/01/05 22:00,2023/01/07 12:00,31084
9,46,3,3,no,94,17,2023/01/04 20:30,2023/01/05 21:30,15600
10,25,3,3,no,84,10,2023/01/17 05:30,2023/01/17 22:30,10608
11,12,10,10,no,52,99,2023/01/05 15:00,2023/01/06 05:00,18382
12,71,4,4,no,11,24,2023/01/17 06:00,2023/01/17 10:00,2880
13,13,2,3,yes,45,90,2023/01/08 09:30,2023/01/09 13:30,13972
14,80,6,6,no,52,89,2023/02/03 22:30,2023/02/05 01:30,24219
15,62,8,8,no,49,22,2023/02/13 14:00,2023/02/13 20:00,6750
16,56,4,5,yes,22,3,2023/01/16 23:00,2023/01/18 07:00,23040
17,11,9,10,yes,58,94,2023/01/18 21:30,2023/01/19 03:30,7512
18,52,7,8,yes,85,65,2023/02/08 17:30,2023/02/10 01:30,31744
19,27,6,6,no,37,33,2023/02/03 13:30,2023/02/04 02:30,11661
20,12,10,10,no,39,21,2023/01/31 16:30,2023/01/31 23:30,9191
21,47,10,10,no,88,40,2023/01/13 09:00,2023/01/15 01:00,52520
22,9,3,4,yes,99,5,2023/01/16 04:00,2023/01/16 22:00,11232
23,51,1,1,no,46,26,2023/02/13 15:30,2023/02/15 00:30,11715
24,50,2,2,no,34,49,2023/01/22 23:30,2023/01/23 02:30,1497
25,57,5,5,no,77,19,2023/01/08 08:30,2023/01/09 22:30,31084
26,40,10,10,no,78,76,2023/01/15 03:30,2023/01/16 10:30,40703
27,21,6,7,yes,3,23,2023/01/21 05:30,2023/01/22 08:30,24219
28,1,1,1,no,14,90,2023/01/19 01:30,2023/01/20 17:30,14200
29,35,5,5,no,84,70,2023/02/17 07:30,2023/02/18 06:30,18814
30,44,2,3,yes,55,61,2023/01/04 15:00,2023/01/04 18:00,1497
31,54,5,5,no,47,18,2023/01/11 11:00,2023/01/11 22:00,8998
32,73,6,7,yes,5,63,2023/02/11 09:30,2023/02/11 17:30,7176
33,48,4,5,yes,38,62,2023/01/28 14:30,2023/01/29 17:30,19440
34,40,10,10,no,23,55,2023/01/22 15:30,2023/01/23 07:30,21008
35,30,2,3,yes,90,27,2023/01/03 18:00,2023/01/05 12:00,20958
36,22,7,7,no,8,99,2023/01/12 16:30,2023/01/13 19:30,26784
37,50,2,2,no,19,70,2023/02/06 13:00,2023/02/08 03:00,18962
38,32,2,2,no,91,73,2023/01/10 14:00,2023/01/12 11:00,22455
39,1,1,1,no,16,39,2023/02/16 15:30,2023/02/17 01:30,3550
40,47,10,10,no,19,12,2023/01/23 12:00,2023/01/23 17:00,6565
41,21,7,7,no,9,71,2023/01/16 21:30,2023/01/18 06:30,32736
42,4,8,8,no,8,39,2023/01/22 07:00,2023/01/23 07:00,27000
43,64,8,8,no,53,26,2023/01/20 11:30,2023/01/22 00:30,41625
44,3,3,3,no,25,45,2023/02/13 17:30,2023/02/15 08:30,24336
45,27,5,6,yes,22,48,2023/01/19 19:00,2023/01/21 00:00,23722
46,77,3,3,no,95,25,2023/01/17 08:00,2023/01/18 22:00,23712
47,34,9,10,yes,28,32,2023/01/28 06:00,2023/01/29 13:00,38812
48,32,1,2,yes,16,27,2023/01/31 12:00,2023/02/01 07:00,6745
49,36,2,2,no,13,81,2023/01/25 12:00,2023/01/27 05:00,20459
50,10,7,7,no,99,91,2023/02/03 19:30,2023/02/04 01:30,5952
51,53,1,1,no,60,4,2023/02/12 12:30,2023/02/13 16:30,9940
52,8,4,4,no,66,80,2023/01/03 05:30,2023/01/04 17:30,25920
53,54,5,5,no,28,23,2023/01/04 10:00,2023/01/06 04:00,34356
54,54,5,5,no,89,86,2023/01/01 15:00,2023/01/02 22:00,25358
55,50,2,2,no,88,100,2023/02/04 04:00,2023/02/05 15:00,17465
56,22,7,7,no,58,97,2023/01/28 07:30,2023/01/29 01:30,17856
57,50,2,2,no,69,15,2023/01/15 06:00,2023/01/17 04:00,22954
58,12,10,10,no,49,47,2023/02/07 09:00,2023/02/08 03:00,23634
59,40,10,10,no,61,6,2023/01/24 17:00,2023/01/25 04:00,14443
60,27,6,6,no,15,92,2023/01/25 00:30,2023/01/26 03:30,24219
61,62,7,8,yes,85,29,2023/01/07 09:00,2023/01/07 16:00,6944
62,34,9,10,yes,45,37,2023/01/21 07:30,2023/01/22 08:30,31300
63,5,8,8,no,19,43,2023/02/09 22:30,2023/02/10 10:30,13500
64,13,2,3,yes,83,9,2023/01/09 23:00,2023/01/10 22:00,11477
65,32,2,2,no,22,8,2023/01/18 20:00,2023/01/19 07:00,5489
66,8,4,4,no,24,60,2023/02/03 16:30,2023/02/04 00:30,5760
67,12,10,10,no,70,90,2023/01/18 14:00,2023/01/19 00:00,13130
68,39,1,1,no,74,36,2023/01/01 09:00,2023/01/02 13:00,9940
69,21,7,7,no,86,8,2023/02/07 09:30,2023/02/08 22:30,36704
70,16,9,9,no,65,59,2023/01/08 10:30,2023/01/08 17:30,8764
