Accepted sales revenue: 4866084
Profit with rejection compensation: 4866084
Accepted orders: 240 / 240
Moving time used: 21510 / 1000000

Assignments
Order ID,Car ID,Requested level,Car level,Upgrade,Pickup station,Return station,Pickup time,Return time,Revenue
1,43,2,3,yes,29,85,2023/02/09 16:30,2023/02/11 14:30,22172
2,30,7,8,yes,70,97,2023/02/07 05:30,2023/02/07 16:30,10296
3,33,9,9,no,42,33,2023/02/25 07:00,2023/02/27 07:00,54240
4,60,2,2,no,52,72,2023/02/28 05:30,2023/03/01 11:30,14460
5,12,4,4,no,48,34,2023/02/14 13:30,2023/02/14 16:30,1920
6,29,4,4,no,56,34,2023/02/02 06:30,2023/02/02 19:30,8320
7,1,2,2,no,12,12,2023/03/03 19:00,2023/03/03 21:00,964
8,25,6,7,yes,62,42,2023/01/27 22:00,2023/01/29 14:00,31840
9,63,3,3,no,87,91,2023/01/29 21:00,2023/01/30 12:00,8070
10,55,8,8,no,69,76,2023/03/13 17:00,2023/03/14 14:00,21588
11,30,8,8,no,17,97,2023/02/25 21:00,2023/02/26 17:00,20560
12,12,4,4,no,65,49,2023/02/23 20:00,2023/02/24 04:00,5120
13,49,2,2,no,93,97,2023/02/24 06:30,2023/02/26 06:30,23136
14,19,9,10,yes,15,6,2023/03/02 17:30,2023/03/03 04:30,12430
15,33,8,9,yes,47,61,2023/01/03 05:00,2023/01/04 21:00,41120
16,31,10,10,no,21,17,2023/02/22 08:00,2023/02/23 11:00,34560
17,45,5,6,yes,43,97,2023/02/16 21:30,2023/02/17 00:30,2169
18,77,7,8,yes,1,42,2023/03/05 16:30,2023/03/07 11:30,40248
19,21,7,8,yes,20,37,2023/01/20 10:30,2023/01/21 04:30,16848
20,53,4,4,no,95,22,2023/01/25 19:30,2023/01/27 19:30,30720
21,69,8,9,yes,93,80,2023/03/05 18:00,2023/03/07 15:00,46260
22,66,2,3,yes,66,33,2023/01/25 06:00,2023/01/26 18:00,17352
23,80,9,9,no,85,76,2023/02/25 12:00,2023/02/26 08:00,22600
24,21,8,8,no,41,26,2023/01/12 00:00,2023/01/13 17:00,42148
25,2,6,7,yes,1,50,2023/02/24 21:00,2023/02/25 19:00,17512
26,28,8,9,yes,23,89,2023/02/13 05:30,2023/02/14 13:30,32896
27,64,4,5,yes,17,27,2023/02/28 04:00,2023/03/01 10:00,19200
28,66,3,3,no,61,98,2023/01/31 15:00,2023/01/31 20:00,2690
29,8,8,9,yes,26,99,2023/02/13 21:00,2023/02/15 00:00,27756
30,8,8,9,yes,89,29,2023/01/02 18:30,2023/01/03 13:30,19532
31,67,5,6,yes,32,82,2023/03/04 08:00,2023/03/04 18:00,7230
32,2,7,7,no,25,20,2023/02/21 19:30,2023/02/23 01:30,28080
33,14,5,6,yes,23,40,2023/02/16 15:30,2023/02/17 05:30,10122
34,2,7,7,no,44,21,2023/02/28 23:30,2023/03/02 23:30,44928
35,7,2,3,yes,25,25,2023/02/27 08:00,2023/03/01 03:00,20726
36,51,1,1,no,84,47,2023/02/24 14:00,2023/02/24 20:00,2160
37,36,4,5,yes,70,8,2023/03/20 20:30,2023/03/21 12:30,10240
38,59,5,5,no,66,5,2023/03/03 09:30,2023/03/05 03:30,30366
39,25,7,7,no,29,64,2023/01/31 00:00,2023/01/31 05:00,4680
40,19,10,10,no,7,94,2023/01/05 06:30,2023/01/07 05:30,60160
41,43,3,3,no,3,44,2023/02/18 16:30,2023/02/19 00:30,4304
42,34,9,10,yes,68,57,2023/03/10 06:30,2023/03/10 08:30,2260
43,15,10,10,no,61,72,2023/01/01 12:00,2023/01/02 08:00,25600
44,28,9,9,no,5,82,2023/01/24 18:30,2023/01/25 14:30,22600
45,16,2,2,no,24,15,2023/03/01 13:00,2023/03/02 12:00,11086
46,30,7,8,yes,35,55,2023/01/18 00:30,2023/01/19 14:30,35568
47,51,1,1,no,59,7,2023/02/18 06:00,2023/02/18 19:00,4680
48,36,4,5,yes,85,90,2023/02/05 16:30,2023/02/06 08:30,10240
49,6,1,1,no,66,68,2023/01/24 07:00,2023/01/25 01:00,6480
50,51,1,1,no,84,57,2023/01/03 23:30,2023/01/04 05:30,2160
51,25,7,7,no,86,4,2023/03/07 15:00,2023/03/09 07:00,37440
52,50,6,7,yes,9,78,2023/03/07 13:30,2023/03/08 12:30,18308
53,28,9,9,no,1,17,2023/03/04 11:00,2023/03/05 18:00,35030
54,15,10,10,no,4,41,2023/01/15 23:30,2023/01/16 09:30,12800
55,25,6,7,yes,12,90,2023/02/04 22:00,2023/02/05 20:00,17512
56,57,5,5,no,48,18,2023/02/03 04:00,2023/02/04 17:00,26751
57,25,6,7,yes,42,81,2023/02/06 04:00,2023/02/07 08:00,22288
58,30,7,8,yes,54,10,2023/01/12 19:00,2023/01/13 06:00,10296
59,43,2,3,yes,92,83,2023/02/27 20:30,2023/02/28 05:30,4338
60,19,10,10,no,53,10,2023/01/09 01:30,2023/01/10 17:30,51200
61,56,7,7,no,84,41,2023/03/12 16:30,2023/03/14 01:30,30888
62,52,3,3,no,65,30,2023/01/20 19:00,2023/01/21 07:00,6456
63,79,6,6,no,53,40,2023/01/22 00:00,2023/01/23 23:00,37412
64,8,8,9,yes,25,29,2023/01/10 11:30,2023/01/11 02:30,15420
65,45,5,6,yes,1,5,2023/03/03 18:00,2023/03/04 07:00,9399
66,8,8,9,yes,78,14,2023/02/22 21:00,2023/02/24 02:00,29812
67,7,3,3,no,15,30,2023/02/24 22:30,2023/02/25 02:30,2152
68,44,10,10,no,22,7,2023/02/27 23:30,2023/03/01 07:30,40960
69,36,4,5,yes,70,37,2023/02/11 12:30,2023/02/12 00:30,7680
70,28,9,9,no,78,61,2023/01/22 22:00,2023/01/24 07:00,37290
71,20,4,5,yes,31,38,2023/01/20 00:30,2023/01/20 10:30,6400
72,59,4,5,yes,64,96,2023/02/04 14:30,2023/02/04 16:30,1280
73,30,7,8,yes,18,81,2023/03/09 12:30,2023/03/11 07:30,40248
74,76,10,10,no,87,58,2023/02/02 07:30,2023/02/03 16:30,42240
75,25,6,7,yes,99,2,2023/01/13 06:00,2023/01/15 04:00,36616
76,53,3,4,yes,12,7,2023/01/28 02:00,2023/01/28 04:00,1076
77,64,5,5,no,82,76,2023/03/06 10:00,2023/03/06 12:00,1446
78,25,7,7,no,65,27,2023/01/12 04:00,2023/01/12 16:00,11232
79,30,8,8,no,18,56,2023/03/01 18:00,2023/03/02 00:00,6168
80,6,1,1,no,46,90,2023/01/13 22:30,2023/01/15 22:30,17280
81,67,5,6,yes,46,72,2023/02/22 22:00,2023/02/23 15:00,12291
82,30,8,8,no,23,73,2023/03/14 08:00,2023/03/15 23:00,40092
83,6,1,1,no,56,69,2023/01/02 22:00,2023/01/04 12:00,13680
84,1,1,2,yes,31,38,2023/01/27 14:30,2023/01/29 05:30,14040
85,31,10,10,no,9,89,2023/01/18 03:00,2023/01/19 08:00,37120
86,66,3,3,no,75,33,2023/02/28 12:30,2023/03/01 06:30,9684
87,74,3,3,no,71,83,2023/01/28 16:00,2023/01/28 18:00,1076
88,45,6,6,no,26,27,2023/02/10 02:30,2023/02/10 10:30,6368
89,36,4,5,yes,37,96,2023/02/26 17:30,2023/02/28 14:30,28800
90,44,10,10,no,17,28,2023/02/26 13:30,2023/02/27 01:30,15360
91,80,8,9,yes,61,37,2023/01/26 11:30,2023/01/27 12:30,25700
92,2,6,7,yes,38,90,2023/01/18 05:00,2023/01/18 12:00,5572
93,30,8,8,no,48,45,2023/02/01 10:30,2023/02/02 14:30,28784
94,8,9,9,no,68,67,2023/03/12 22:00,2023/03/13 20:00,24860
95,34,9,10,yes,53,64,2023/01/28 00:30,2023/01/28 15:30,16950
96,34,9,10,yes,71,90,2023/02/02 12:00,2023/02/03 04:00,18080
97,15,10,10,no,55,97,2023/03/17 18:00,2023/03/18 12:00,23040
98,71,10,10,no,71,4,2023/01/24 21:00,2023/01/26 04:00,39680
99,59,5,5,no,95,72,2023/02/17 15:00,2023/02/19 14:00,33981
100,64,4,5,yes,28,51,2023/02/17 06:00,2023/02/18 14:00,20480
101,18,1,1,no,27,2,2023/03/12 15:00,2023/03/13 13:00,7920
102,62,1,2,yes,87,31,2023/03/13 15:00,2023/03/14 22:00,11160
103,55,7,8,yes,58,12,2023/02/03 06:30,2023/02/03 21:30,14040
104,8,9,9,no,68,31,2023/03/03 06:30,2023/03/04 07:30,28250
105,76,9,10,yes,54,72,2023/01/25 00:30,2023/01/25 06:30,6780
106,68,10,10,no,2,25,2023/03/10 06:30,2023/03/10 17:30,14080
107,53,4,4,no,95,32,2023/01/23 02:30,2023/01/23 17:30,9600
108,50,7,7,no,2,48,2023/01/13 19:30,2023/01/15 17:30,43056
109,41,6,6,no,91,48,2023/01/26 07:30,2023/01/27 02:30,15124
110,40,7,7,no,45,45,2023/02/23 14:30,2023/02/24 18:30,26208
111,72,6,6,no,82,39,2023/01/03 15:30,2023/01/03 22:30,5572
112,65,8,8,no,98,19,2023/03/03 18:00,2023/03/04 16:00,22616
113,80,8,9,yes,20,36,2023/01/23 23:30,2023/01/24 21:30,22616
114,43,2,3,yes,47,4,2023/02/04 21:30,2023/02/05 09:30,5784
115,49,1,2,yes,37,10,2023/01/08 03:30,2023/01/09 12:30,11880
116,77,8,8,no,9,74,2023/02/28 02:30,2023/02/28 21:30,19532
117,20,5,5,no,87,17,2023/02/08 04:30,2023/02/08 18:30,10122
118,40,6,7,yes,89,16,2023/02/28 19:00,2023/03/02 11:00,31840
119,78,1,1,no,76,5,2023/01/16 00:00,2023/01/16 13:00,4680
120,3,3,3,no,93,6,2023/02/26 22:00,2023/02/27 08:00,5380
121,19,10,10,no,50,40,2023/02/20 15:00,2023/02/22 11:00,56320
122,31,10,10,no,72,81,2023/01/16 02:00,2023/01/17 20:00,53760
123,69,8,9,yes,96,57,2023/03/03 12:30,2023/03/05 10:30,47288
124,15,9,10,yes,77,73,2023/01/17 10:30,2023/01/17 17:30,7910
125,44,10,10,no,11,59,2023/03/15 15:00,2023/03/17 00:00,42240
126,32,2,2,no,77,22,2023/03/13 08:00,2023/03/14 04:00,9640
127,40,7,7,no,79,91,2023/01/19 14:30,2023/01/20 01:30,10296
128,49,1,2,yes,58,99,2023/02/19 03:30,2023/02/20 15:30,12960
129,66,3,3,no,93,83,2023/02/25 20:00,2023/02/27 04:00,17216
130,66,2,3,yes,40,15,2023/01/19 11:30,2023/01/19 17:30,2892
131,52,3,3,no,48,65,2023/01/22 19:00,2023/01/23 18:00,12374
132,77,7,8,yes,35,44,2023/01/23 20:30,2023/01/25 15:30,40248
133,36,4,5,yes,32,95,2023/01/29 02:30,2023/01/29 05:30,1920
134,3,3,3,no,68,66,2023/03/07 16:30,2023/03/08 04:30,6456
135,11,6,6,no,27,89,2023/01/29 13:00,2023/01/31 07:00,33432
136,66,3,3,no,60,62,2023/01/21 01:00,2023/01/21 06:00,2690
137,19,9,10,yes,97,35,2023/03/18 23:30,2023/03/20 04:30,32770
138,8,9,9,no,6,24,2023/01/23 01:30,2023/01/23 03:30,2260
139,66,2,3,yes,76,80,2023/01/09 09:00,2023/01/11 03:00,20244
140,44,10,10,no,13,71,2023/03/03 08:30,2023/03/05 03:30,55040
141,72,5,6,yes,21,86,2023/01/18 17:00,2023/01/19 15:00,15906
142,76,10,10,no,85,48,2023/02/27 21:30,2023/03/01 21:30,61440
143,30,7,8,yes,60,23,2023/01/09 15:30,2023/01/10 16:30,23400
144,18,1,1,no,51,47,2023/01/21 21:00,2023/01/22 23:00,9360
145,54,5,6,yes,7,55,2023/01/30 13:00,2023/01/30 15:00,1446
146,15,10,10,no,2,79,2023/03/10 04:00,2023/03/10 10:00,7680
147,24,2,2,no,90,82,2023/01/09 20:30,2023/01/11 18:30,22172
148,41,5,6,yes,8,68,2023/01/29 01:00,2023/01/29 13:00,8676
149,31,10,10,no,18,8,2023/01/02 06:00,2023/01/02 14:00,10240
150,66,2,3,yes,44,42,2023/01/17 20:30,2023/01/17 23:30,1446
151,28,8,9,yes,65,61,2023/01/11 23:00,2023/01/12 19:00,20560
152,66,2,3,yes,11,16,2023/01/01 16:30,2023/01/02 10:30,8676
153,64,5,5,no,4,82,2023/01/05 00:00,2023/01/05 08:00,5784
154,63,2,3,yes,31,27,2023/03/05 18:30,2023/03/06 20:30,12532
155,31,9,10,yes,20,77,2023/03/17 05:30,2023/03/18 22:30,46330
156,71,10,10,no,6,82,2023/01/03 20:00,2023/01/05 12:00,51200
157,69,9,9,no,65,78,2023/02/03 15:30,2023/02/05 12:30,50850
158,66,3,3,no,69,2,2023/03/20 20:00,2023/03/21 23:00,14526
159,4,4,5,yes,80,67,2023/02/19 18:00,2023/02/21 16:00,29440
160,64,5,5,no,95,52,2023/02/09 04:00,2023/02/09 18:00,10122
161,5,1,1,no,35,82,2023/02/27 11:00,2023/03/01 08:00,16200
162,57,5,5,no,52,84,2023/03/06 15:00,2023/03/07 09:00,13014
163,27,1,2,yes,33,95,2023/02/08 10:30,2023/02/09 21:30,12600
164,33,9,9,no,29,1,2023/03/16 15:30,2023/03/17 08:30,19210
165,69,8,9,yes,30,44,2023/03/11 22:00,2023/03/13 20:00,47288
166,31,9,10,yes,26,42,2023/02/01 18:30,2023/02/03 10:30,45200
