Accepted sales revenue: 4248133
Profit with rejection compensation: 4248133
Accepted orders: 240 / 240
Moving time used: 21420 / 1000000

Assignments
Order ID,Car ID,Requested level,Car level,Upgrade,Pickup station,Return station,Pickup time,Return time,Revenue
1,54,2,2,no,74,89,2023/01/12 21:30,2023/01/13 23:30,10270
2,75,3,3,no,100,36,2023/02/17 17:00,2023/02/19 13:00,23364
3,12,10,10,no,69,65,2023/03/14 05:00,2023/03/15 09:00,30156
4,23,6,6,no,81,35,2023/01/22 13:00,2023/01/24 09:00,32252
5,68,2,3,yes,94,1,2023/02/26 19:00,2023/02/26 21:00,790
6,71,10,10,no,4,46,2023/02/13 19:00,2023/02/14 05:00,10770
7,10,1,1,no,74,56,2023/02/03 16:00,2023/02/03 18:00,592
8,59,2,2,no,11,5,2023/01/12 12:00,2023/01/13 15:00,10665
9,70,4,5,yes,42,100,2023/02/23 21:00,2023/02/25 02:00,17835
10,54,1,2,yes,46,93,2023/03/08 06:30,2023/03/09 17:30,10360
11,12,9,10,yes,53,71,2023/02/13 14:00,2023/02/15 06:00,40480
12,48,6,7,yes,68,43,2023/02/16 19:30,2023/02/18 00:30,21257
13,68,3,3,no,92,33,2023/02/03 10:00,2023/02/05 10:00,25488
14,12,10,10,no,41,74,2023/02/10 11:00,2023/02/11 03:00,17232
15,23,5,6,yes,49,14,2023/03/27 10:30,2023/03/28 21:30,23730
16,19,10,10,no,55,30,2023/01/31 00:00,2023/02/01 02:00,28002
17,67,3,3,no,44,33,2023/02/23 08:00,2023/02/24 13:00,15399
18,12,9,10,yes,82,73,2023/02/03 00:30,2023/02/04 15:30,39468
19,56,1,1,no,58,19,2023/02/06 01:30,2023/02/07 10:30,9768
20,19,9,10,yes,98,44,2023/01/19 07:30,2023/01/20 20:30,37444
21,70,5,5,no,93,88,2023/01/20 00:00,2023/01/21 19:00,29154
22,73,1,1,no,13,59,2023/01/09 04:30,2023/01/10 04:30,7104
23,67,3,3,no,20,93,2023/01/14 04:30,2023/01/14 19:30,7965
24,64,1,1,no,33,79,2023/03/31 10:30,2023/04/02 03:30,12136
25,31,7,7,no,45,51,2023/01/03 14:30,2023/01/04 17:30,22950
26,41,2,2,no,7,42,2023/03/22 19:30,2023/03/23 14:30,7505
27,54,1,2,yes,33,94,2023/03/10 18:30,2023/03/11 20:30,7696
28,5,3,3,no,29,67,2023/04/02 01:30,2023/04/02 12:30,5841
29,72,4,4,no,1,39,2023/01/12 06:00,2023/01/13 21:00,23985
30,75,3,3,no,70,85,2023/01/04 09:00,2023/01/05 16:00,16461
31,16,1,1,no,55,3,2023/03/30 11:30,2023/03/30 16:30,1480
32,47,8,8,no,3,39,2023/03/28 10:00,2023/03/29 16:00,28170
33,25,5,5,no,15,90,2023/03/03 10:30,2023/03/03 19:30,6102
34,22,8,8,no,25,56,2023/04/04 06:00,2023/04/04 23:00,15963
35,37,7,8,yes,99,2,2023/03/30 15:00,2023/03/30 18:00,2550
36,60,4,5,yes,93,32,2023/04/02 08:00,2023/04/04 06:00,28290
37,75,3,3,no,25,18,2023/01/26 19:30,2023/01/27 20:30,13275
38,13,8,8,no,74,45,2023/02/21 03:30,2023/02/21 22:30,17841
39,38,10,10,no,19,69,2023/03/06 23:00,2023/03/08 15:00,43080
40,27,8,8,no,76,1,2023/02/28 18:00,2023/03/02 14:00,41316
