Accepted sales revenue: 5529731
Profit with rejection compensation: 5505071
Accepted orders: 239 / 240
Moving time used: 21240 / 1000000

Assignments
Order ID,Car ID,Requested level,Car level,Upgrade,Pickup station,Return station,Pickup time,Return time,Revenue
1,45,6,7,yes,63,31,2023/01/09 21:30,2023/01/11 16:30,39646
2,13,4,4,no,81,87,2023/02/10 15:00,2023/02/11 04:00,8853
3,54,8,8,no,45,23,2023/01/15 04:00,2023/01/15 17:00,15158
4,1,3,4,yes,7,71,2023/02/17 01:30,2023/02/17 13:30,6420
5,42,1,2,yes,59,94,2023/03/05 00:30,2023/03/07 00:30,13920
6,52,4,5,yes,92,71,2023/01/03 22:30,2023/01/04 00:30,1362
7,29,10,10,no,19,77,2023/01/09 17:00,2023/01/11 09:00,53600
8,68,9,9,no,34,29,2023/02/23 05:00,2023/02/24 10:00,35757
9,5,2,2,no,41,65,2023/02/17 02:00,2023/02/17 19:00,6885
10,45,6,7,yes,7,83,2023/03/02 14:00,2023/03/03 03:00,11986
11,32,8,9,yes,70,42,2023/02/12 14:00,2023/02/12 23:00,10494
12,31,7,8,yes,63,83,2023/02/12 00:00,2023/02/13 16:00,42440
13,9,8,8,no,74,85,2023/03/06 12:30,2023/03/07 20:30,37312
14,29,9,10,yes,66,61,2023/01/08 17:30,2023/01/08 21:30,4932
15,33,2,2,no,34,94,2023/01/28 21:00,2023/01/30 16:00,17415
16,29,9,10,yes,69,94,2023/01/02 07:30,2023/01/04 01:30,51786
17,75,3,4,yes,68,84,2023/02/17 21:30,2023/02/19 14:30,21935
18,53,10,10,no,80,98,2023/01/23 23:30,2023/01/25 14:30,52260
19,33,2,2,no,77,51,2023/03/09 05:00,2023/03/10 15:00,13770
20,36,6,7,yes,17,29,2023/02/23 13:30,2023/02/25 03:30,35036
21,20,1,1,no,15,20,2023/02/16 16:30,2023/02/18 15:30,13630
22,49,5,5,no,11,50,2023/03/04 22:00,2023/03/06 04:00,24390
23,54,7,8,yes,46,15,2023/01/09 22:00,2023/01/11 20:00,48806
24,73,4,4,no,88,94,2023/01/22 03:00,2023/01/22 16:00,8853
25,45,7,7,no,65,18,2023/01/06 01:30,2023/01/06 04:30,3183
26,52,4,5,yes,32,22,2023/03/05 06:00,2023/03/06 02:00,13620
27,10,10,10,no,13,30,2023/02/25 23:00,2023/02/27 07:00,42880
28,49,4,5,yes,70,83,2023/02/08 06:00,2023/02/08 17:00,7491
29,15,4,4,no,50,71,2023/02/20 11:00,2023/02/21 20:00,22473
30,52,4,5,yes,19,45,2023/03/06 17:00,2023/03/08 10:00,27921
31,50,6,6,no,36,95,2023/01/21 14:00,2023/01/23 11:00,41490
32,68,8,9,yes,75,29,2023/03/09 15:00,2023/03/09 21:00,6996
33,32,9,9,no,98,66,2023/01/22 07:00,2023/01/23 16:00,40689
34,52,5,5,no,59,84,2023/02/24 17:30,2023/02/26 13:30,35772
35,57,2,3,yes,34,39,2023/01/16 11:30,2023/01/17 18:30,12555
36,66,5,5,no,13,72,2023/02/11 08:00,2023/02/12 09:00,20325
37,43,6,7,yes,65,68,2023/02/10 08:30,2023/02/12 02:30,38724
38,3,10,10,no,78,55,2023/02/17 03:00,2023/02/19 03:00,64320
39,68,9,9,no,53,4,2023/01/27 10:30,2023/01/27 18:30,9864
40,50,6,6,no,67,56,2023/01/09 21:30,2023/01/11 04:30,28582
41,1,3,4,yes,100,60,2023/03/11 00:30,2023/03/12 15:30,20865
42,32,9,9,no,44,1,2023/01/21 06:30,2023/01/21 13:30,8631
43,70,8,8,no,78,75,2023/02/13 04:30,2023/02/13 09:30,5830
44,65,3,3,no,2,8,2023/01/02 22:00,2023/01/03 17:00,10165
45,58,8,9,yes,92,22,2023/01/17 05:30,2023/01/18 18:30,43142
46,31,7,8,yes,8,3,2023/02/04 10:00,2023/02/05 13:00,28647
47,20,1,1,no,4,7,2023/01/29 02:00,2023/01/30 16:00,11020
48,28,9,10,yes,73,18,2023/01/10 00:00,2023/01/11 12:00,44388
49,8,2,2,no,22,79,2023/03/02 05:30,2023/03/02 19:30,5670
50,28,10,10,no,23,47,2023/01/29 23:00,2023/01/30 14:00,20100
51,79,8,9,yes,2,96,2023/03/10 17:30,2023/03/12 00:30,36146
52,42,1,2,yes,98,49,2023/01/29 18:00,2023/01/31 16:00,13340
53,41,5,5,no,62,76,2023/02/05 02:00,2023/02/06 16:00,30894
54,80,10,10,no,61,18,2023/01/27 09:00,2023/01/28 21:00,48240
55,78,5,6,yes,73,49,2023/02/14 21:00,2023/02/15 05:00,6504
56,32,9,9,no,52,76,2023/03/02 17:30,2023/03/03 01:30,9864
57,19,4,5,yes,100,65,2023/02/25 09:30,2023/02/27 06:30,30645
58,32,8,9,yes,47,74,2023/02/05 04:00,2023/02/06 12:00,37312
59,42,2,2,no,29,24,2023/02/03 01:30,2023/02/03 17:30,6480
60,77,5,6,yes,25,60,2023/02/15 14:00,2023/02/16 19:00,23577
61,41,5,5,no,81,52,2023/02/17 01:30,2023/02/18 15:30,30894
62,13,3,4,yes,95,21,2023/03/03 11:00,2023/03/04 10:00,12305
63,26,1,1,no,95,27,2023/01/16 08:30,2023/01/18 02:30,12180
64,1,3,4,yes,27,20,2023/02/05 02:00,2023/02/06 08:00,16050
65,62,5,5,no,56,67,2023/03/12 17:30,2023/03/14 06:30,30081
66,75,4,4,no,97,27,2023/02/02 08:00,2023/02/02 23:00,10215
67,21,2,3,yes,75,82,2023/01/04 13:30,2023/01/04 22:30,3645
68,32,9,9,no,42,21,2023/01/08 04:30,2023/01/09 22:30,51786
69,32,8,9,yes,53,99,2023/02/09 05:30,2023/02/10 22:30,47806
70,5,1,2,yes,89,32,2023/02/21 22:00,2023/02/23 18:00,12760
71,70,8,8,no,69,37,2023/03/03 16:00,2023/03/04 09:00,19822
72,45,6,7,yes,64,45,2023/01/30 16:00,2023/02/01 04:00,33192
73,64,7,7,no,56,21,2023/02/21 19:00,2023/02/22 10:00,15915
74,69,8,9,yes,52,30,2023/01/18 07:30,2023/01/20 03:30,51304
75,31,7,8,yes,67,80,2023/01/29 20:30,2023/01/30 12:30,16976
76,21,3,3,no,4,53,2023/01/19 17:30,2023/01/21 05:30,19260
77,31,8,8,no,90,95,2023/01/05 19:30,2023/01/06 01:30,6996
78,59,4,4,no,80,38,2023/01/18 22:00,2023/01/19 09:00,7491
79,61,6,6,no,5,26,2023/02/20 10:00,2023/02/22 05:00,39646
80,16,6,6,no,5,12,2023/01/29 07:00,2023/01/30 20:00,34114
