Accepted sales revenue: 4108614
Profit with rejection compensation: 4057486
Accepted orders: 239 / 240
Moving time used: 21420 / 1000000

Assignments
Order ID,Car ID,Requested level,Car level,Upgrade,Pickup station,Return station,Pickup time,Return time,Revenue
1,39,10,10,no,12,76,2023/02/01 16:00,2023/02/03 04:00,41832
2,15,2,2,no,77,69,2023/01/28 01:00,2023/01/28 05:00,1376
3,38,5,5,no,80,15,2023/01/19 03:00,2023/01/20 16:00,23495
4,36,10,10,no,86,20,2023/01/26 13:30,2023/01/28 05:30,46480
5,61,1,2,yes,48,2,2023/02/04 11:00,2023/02/06 03:00,11600
6,9,10,10,no,11,43,2023/02/09 12:30,2023/02/10 13:30,29050
7,63,5,5,no,67,88,2023/01/23 06:30,2023/01/23 18:30,7620
8,43,8,8,no,60,13,2023/01/03 17:00,2023/01/03 21:00,3716
9,9,10,10,no,79,5,2023/01/31 01:30,2023/02/01 16:30,45318
10,23,2,2,no,40,23,2023/01/14 17:30,2023/01/16 09:30,13760
11,57,1,1,no,46,55,2023/01/14 14:00,2023/01/14 17:00,870
12,20,6,6,no,27,77,2023/02/07 12:30,2023/02/08 13:30,17550
13,75,5,5,no,31,14,2023/02/10 02:00,2023/02/10 21:00,12065
14,62,9,9,no,71,99,2023/01/08 11:30,2023/01/10 08:30,46125
15,29,3,3,no,73,2,2023/01/15 15:00,2023/01/16 07:00,7008
16,39,10,10,no,53,67,2023/01/23 02:00,2023/01/25 01:00,54614
17,78,8,8,no,14,67,2023/01/28 23:00,2023/01/30 18:00,39947
18,62,9,9,no,41,70,2023/02/01 11:00,2023/02/03 01:00,38950
19,33,10,10,no,93,3,2023/01/19 18:30,2023/01/21 06:30,41832
20,39,10,10,no,3,44,2023/01/01 10:30,2023/01/01 16:30,6972
21,12,4,4,no,22,80,2023/01/13 15:00,2023/01/15 08:00,20828
22,19,7,7,no,85,100,2023/01/18 13:00,2023/01/19 03:00,11830
23,26,6,6,no,49,85,2023/01/10 23:00,2023/01/12 15:00,28080
24,36,10,10,no,60,51,2023/01/25 11:30,2023/01/26 01:30,16268
25,22,1,1,no,65,84,2023/01/13 09:30,2023/01/14 18:30,9570
26,23,2,2,no,68,52,2023/02/07 16:00,2023/02/09 16:00,16512
27,25,3,4,yes,67,72,2023/01/08 14:30,2023/01/09 04:30,6132
28,66,8,9,yes,62,11,2023/02/07 04:00,2023/02/07 19:00,13935
29,13,4,4,no,7,29,2023/01/15 09:30,2023/01/16 17:30,16256
30,49,8,8,no,21,54,2023/01/01 02:00,2023/01/02 04:00,24154
31,39,10,10,no,57,5,2023/01/04 00:30,2023/01/04 08:30,9296
32,57,1,1,no,34,16,2023/01/19 17:30,2023/01/21 06:30,10730
33,13,3,4,yes,34,36,2023/01/13 20:00,2023/01/14 16:00,8760
34,75,5,5,no,45,78,2023/01/02 20:00,2023/01/03 19:00,14605
35,80,1,2,yes,16,61,2023/01/21 01:30,2023/01/21 13:30,3480
36,25,3,4,yes,39,54,2023/01/15 02:30,2023/01/16 04:30,11388
37,80,1,2,yes,13,16,2023/01/24 05:30,2023/01/24 15:30,2900
38,22,1,1,no,68,36,2023/01/28 12:30,2023/01/29 17:30,8410
39,41,8,8,no,54,10,2023/01/06 06:00,2023/01/06 19:00,12077
40,33,10,10,no,23,7,2023/01/29 09:30,2023/01/29 12:30,3486
41,7,2,3,yes,31,55,2023/02/09 17:30,2023/02/11 08:30,13416
42,58,7,7,no,37,8,2023/01/07 06:00,2023/01/07 20:00,11830
43,46,5,6,yes,26,30,2023/01/24 00:00,2023/01/24 09:00,5715
44,41,7,8,yes,12,33,2023/01/04 02:00,2023/01/05 15:00,31265
45,41,8,8,no,22,37,2023/01/14 05:30,2023/01/14 12:30,6503
46,63,5,5,no,51,99,2023/01/29 16:30,2023/01/30 19:30,17145
47,47,4,5,yes,87,35,2023/01/16 04:30,2023/01/17 14:30,17272
48,48,7,8,yes,86,18,2023/01/17 23:00,2023/01/19 17:00,35490
49,16,6,7,yes,64,56,2023/01/17 21:30,2023/01/19 11:30,26676
50,79,3,3,no,76,92,2023/02/08 17:00,2023/02/10 07:00,16644
51,25,3,4,yes,90,60,2023/01/11 10:30,2023/01/11 20:30,4380
