Accepted sales revenue: 4840331
Profit with rejection compensation: 4766659
Accepted orders: 238 / 240
Moving time used: 21060 / 1000000

Assignments
Order ID,Car ID,Requested level,Car level,Upgrade,Pickup station,Return station,Pickup time,Return time,Revenue
1,2,9,9,no,32,14,2023/01/19 02:00,2023/01/20 02:00,27600
2,10,4,5,yes,32,26,2023/01/11 00:00,2023/01/11 17:00,11441
3,22,10,10,no,37,17,2023/01/16 08:30,2023/01/16 12:30,5072
4,36,1,2,yes,18,43,2023/01/03 02:00,2023/01/03 13:00,2728
5,59,9,9,no,45,45,2023/01/02 22:30,2023/01/04 10:30,41400
6,29,6,7,yes,87,21,2023/01/08 21:00,2023/01/10 19:00,40756
7,13,8,9,yes,31,83,2023/01/03 20:00,2023/01/04 17:00,22638
8,48,1,2,yes,51,37,2023/01/05 18:30,2023/01/06 10:30,3968
9,51,3,4,yes,67,80,2023/01/16 06:00,2023/01/18 06:00,25776
10,59,8,9,yes,73,65,2023/01/02 02:00,2023/01/02 10:00,8624
11,60,3,3,no,55,11,2023/01/02 05:30,2023/01/02 15:30,5370
12,49,9,10,yes,13,87,2023/01/09 20:00,2023/01/11 00:00,32200
13,24,10,10,no,64,63,2023/01/18 09:30,2023/01/19 19:30,43112
14,22,9,10,yes,52,45,2023/01/20 23:30,2023/01/22 18:30,49450
15,56,1,1,no,87,72,2023/01/18 14:30,2023/01/19 00:30,2480
16,11,3,3,no,74,14,2023/01/15 15:00,2023/01/17 15:00,25776
17,55,5,6,yes,73,81,2023/01/18 18:30,2023/01/19 06:30,9504
18,1,4,5,yes,100,58,2023/01/12 04:00,2023/01/13 11:00,20863
19,1,5,5,no,57,88,2023/01/09 15:30,2023/01/10 16:30,19800
20,64,3,4,yes,22,24,2023/01/18 12:00,2023/01/19 09:00,11277
21,60,3,3,no,18,94,2023/01/12 11:30,2023/01/13 15:30,15036
22,6,7,8,yes,56,56,2023/01/11 04:00,2023/01/12 03:00,23000
23,4,7,8,yes,66,87,2023/01/13 13:30,2023/01/13 17:30,4000
24,41,10,10,no,63,8,2023/01/01 04:30,2023/01/02 23:30,54524
25,21,1,2,yes,52,22,2023/01/01 14:00,2023/01/01 19:00,1240
26,43,5,5,no,81,56,2023/01/18 19:30,2023/01/19 12:30,13464
27,37,4,4,no,11,3,2023/01/12 07:00,2023/01/12 19:00,8076
28,62,6,6,no,38,95,2023/01/03 02:30,2023/01/04 01:30,20378
29,73,6,6,no,20,45,2023/01/07 02:00,2023/01/08 11:00,29238
30,78,1,2,yes,47,68,2023/01/19 23:30,2023/01/20 17:30,4464
31,37,4,4,no,96,24,2023/01/09 18:30,2023/01/10 10:30,10768
32,71,1,1,no,20,22,2023/01/18 02:30,2023/01/19 17:30,9672
33,69,5,5,no,74,29,2023/01/11 18:30,2023/01/12 15:30,16632
34,4,7,8,yes,56,9,2023/01/03 07:00,2023/01/05 00:00,41000
35,24,9,10,yes,53,22,2023/01/08 23:00,2023/01/10 14:00,44850
36,54,2,2,no,20,13,2023/01/14 14:00,2023/01/14 19:00,1975
37,28,7,7,no,61,79,2023/01/10 04:00,2023/01/10 15:00,11000
38,25,10,10,no,60,51,2023/01/10 19:30,2023/01/12 13:30,53256
39,56,1,1,no,57,74,2023/01/11 12:30,2023/01/12 04:30,3968
40,62,6,6,no,28,76,2023/01/10 04:00,2023/01/10 19:00,13290
41,33,5,6,yes,26,82,2023/01/11 15:30,2023/01/13 02:30,27720
42,41,10,10,no,34,74,2023/01/07 15:00,2023/01/09 12:00,57060
43,72,10,10,no,20,12,2023/01/15 02:30,2023/01/15 18:30,20288
44,9,6,7,yes,23,30,2023/01/07 11:00,2023/01/08 17:00,26580
45,65,9,9,no,57,84,2023/01/19 02:00,2023/01/20 10:00,36800
47,48,1,2,yes,41,53,2023/01/16 04:30,2023/01/17 17:30,9176
48,31,4,5,yes,47,27,2023/01/10 03:00,2023/01/11 12:00,22209
49,31,4,5,yes,7,14,2023/01/12 04:30,2023/01/12 17:30,8749
50,45,1,1,no,31,99,2023/01/17 21:30,2023/01/18 15:30,4464
51,7,10,10,no,80,26,2023/01/14 16:00,2023/01/16 07:00,49452
52,9,6,7,yes,71,64,2023/01/02 11:30,2023/01/03 19:30,28352
53,7,10,10,no,68,13,2023/01/04 21:00,2023/01/05 15:00,22824
54,66,10,10,no,9,12,2023/01/20 02:00,2023/01/21 11:00,41844
55,61,3,3,no,97,67,2023/01/19 06:00,2023/01/21 00:00,22554
56,12,5,5,no,69,56,2023/01/11 16:00,2023/01/13 02:00,26928
57,49,9,10,yes,54,23,2023/01/15 14:30,2023/01/16 05:30,17250
58,19,7,8,yes,22,13,2023/01/05 21:00,2023/01/07 18:00,45000
59,61,2,3,yes,93,5,2023/01/03 07:30,2023/01/03 20:30,5135
60,69,5,5,no,9,100,2023/01/20 21:30,2023/01/21 13:30,12672
61,16,4,5,yes,35,55,2023/01/12 22:30,2023/01/13 19:30,14133
62,63,3,4,yes,77,90,2023/01/10 10:00,2023/01/12 05:00,23091
63,79,7,8,yes,95,55,2023/01/01 19:00,2023/01/02 08:00,13000
64,39,7,8,yes,36,21,2023/01/10 00:00,2023/01/10 16:00,16000
65,39,8,8,no,89,62,2023/01/11 12:30,2023/01/12 12:30,25872
66,33,6,6,no,11,92,2023/01/03 12:00,2023/01/04 04:00,14176
67,34,1,2,yes,7,58,2023/01/06 21:00,2023/01/07 03:00,1488
68,22,10,10,no,46,46,2023/01/01 06:00,2023/01/01 18:00,15216
69,9,6,7,yes,80,96,2023/01/19 05:30,2023/01/20 07:30,23036
70,16,4,5,yes,55,34,2023/01/12 04:30,2023/01/12 11:30,4711
71,24,10,10,no,95,52,2023/01/17 11:00,2023/01/17 15:00,5072
72,28,6,7,yes,85,1,2023/01/14 08:00,2023/01/15 08:00,21264
73,41,10,10,no,81,7,2023/01/13 22:00,2023/01/15 04:00,38040
74,42,7,8,yes,11,70,2023/01/01 14:30,2023/01/03 13:30,47000
75,37,3,4,yes,59,70,2023/01/04 19:00,2023/01/05 15:00,10740
76,58,4,4,no,28,37,2023/01/16 03:30,2023/01/17 00:30,14133
77,8,4,5,yes,16,20,2023/01/03 06:00,2023/01/04 13:00,20863
78,1,5,5,no,56,63,2023/01/07 21:00,2023/01/09 05:00,25344
79,78,2,2,no,88,53,2023/01/07 12:30,2023/01/07 14:30,790
80,43,4,5,yes,60,86,2023/01/14 21:00,2023/01/15 14:00,11441
81,78,1,2,yes,93,18,2023/01/15 04:30,2023/01/16 22:30,10416
82,63,3,4,yes,88,98,2023/01/13 01:30,2023/01/15 00:30,25239
83,55,6,6,no,74,20,2023/01/20 23:00,2023/01/21 10:00,9746
84,42,7,8,yes,15,56,2023/01/03 23:30,2023/01/04 22:30,23000
85,16,5,5,no,53,79,2023/01/01 09:30,2023/01/01 21:30,9504
86,71,1,1,no,21,95,2023/01/12 08:00,2023/01/12 15:00,1736
87,59,9,9,no,10,9,2023/01/05 05:30,2023/01/05 12:30,8050
88,71,1,1,no,22,87,2023/01/03 02:00,2023/01/03 07:00,1240
89,80,10,10,no,99,41,2023/01/18 09:00,2023/01/19 18:00,41844
90,31,4,5,yes,41,89,2023/01/15 00:00,2023/01/16 12:00,24228
91,56,1,1,no,7,57,2023/01/07 02:30,2023/01/08 19:30,10168
92,46,6,6,no,29,5,2023/01/12 22:30,2023/01/14 02:30,24808
