Accepted sales revenue: 5019639
Profit with rejection compensation: 5019639
Accepted orders: 240 / 240
Moving time used: 21510 / 1000000

Assignments
Order ID,Car ID,Requested level,Car level,Upgrade,Pickup station,Return station,Pickup time,Return time,Revenue
1,42,6,6,no,60,47,2023/01/14 11:30,2023/01/15 02:30,12930
2,37,9,10,yes,75,1,2023/01/07 06:00,2023/01/08 02:00,23280
3,4,3,4,yes,42,45,2023/02/16 15:30,2023/02/18 00:30,18843
4,22,3,3,no,95,13,2023/01/13 22:00,2023/01/14 11:00,7423
5,25,1,1,no,48,37,2023/01/02 18:00,2023/01/04 13:00,14749
6,26,9,10,yes,4,63,2023/01/04 22:30,2023/01/05 18:30,23280
7,75,8,8,no,57,96,2023/01/09 14:00,2023/01/10 05:00,16365
8,60,10,10,no,96,44,2023/01/23 15:30,2023/01/25 07:30,48600
9,62,8,9,yes,10,53,2023/01/28 01:00,2023/01/29 23:00,50186
10,51,1,2,yes,38,21,2023/02/15 23:30,2023/02/17 20:30,15435
11,32,6,7,yes,96,93,2023/01/30 14:00,2023/01/30 23:00,7758
12,36,8,9,yes,10,17,2023/01/22 08:30,2023/01/23 16:30,34912
13,6,5,6,yes,40,8,2023/01/05 20:30,2023/01/07 03:30,24738
14,77,5,5,no,16,20,2023/01/02 09:00,2023/01/04 05:00,35112
15,77,4,5,yes,43,14,2023/02/07 16:00,2023/02/08 10:00,12438
16,13,7,8,yes,64,99,2023/01/25 00:00,2023/01/25 13:00,12831
17,53,8,8,no,78,49,2023/02/07 01:30,2023/02/08 17:30,43640
18,23,8,8,no,35,81,2023/01/05 15:00,2023/01/07 08:00,44731
19,8,3,3,no,37,99,2023/02/14 06:30,2023/02/14 15:30,5139
20,28,7,7,no,40,18,2023/02/05 02:30,2023/02/05 18:30,15792
21,60,9,10,yes,9,66,2023/01/18 17:00,2023/01/19 18:00,29100
22,3,5,5,no,5,22,2023/02/09 18:00,2023/02/11 15:00,35910
23,74,4,5,yes,56,10,2023/01/18 16:00,2023/01/19 04:00,8292
24,13,8,8,no,97,86,2023/01/26 20:30,2023/01/27 18:30,24002
25,36,8,9,yes,17,86,2023/01/26 13:00,2023/01/28 10:00,49095
26,69,4,4,no,25,44,2023/02/09 00:00,2023/02/10 14:00,26258
27,1,8,9,yes,11,26,2023/02/19 07:30,2023/02/20 08:30,27275
28,16,1,1,no,47,90,2023/02/05 07:30,2023/02/06 10:30,9261
29,40,8,9,yes,76,62,2023/01/24 06:30,2023/01/25 05:30,25093
30,32,6,7,yes,77,89,2023/02/15 06:00,2023/02/15 14:00,6896
31,60,10,10,no,85,3,2023/02/22 23:30,2023/02/24 21:30,55890
32,72,6,7,yes,59,43,2023/01/17 01:00,2023/01/18 06:00,24998
33,73,5,5,no,53,82,2023/02/07 22:00,2023/02/09 00:00,20748
34,60,10,10,no,50,69,2023/01/30 13:30,2023/01/31 20:30,37665
35,78,7,8,yes,46,71,2023/01/25 18:30,2023/01/27 08:30,37506
36,76,5,6,yes,98,34,2023/01/25 13:00,2023/01/26 07:00,14364
37,13,8,8,no,39,33,2023/02/16 22:30,2023/02/18 15:30,44731
38,29,6,7,yes,70,35,2023/01/07 00:30,2023/01/08 19:30,37066
39,75,8,8,no,15,24,2023/01/03 07:30,2023/01/03 18:30,12001
40,57,10,10,no,24,69,2023/01/03 11:00,2023/01/04 03:00,19440
41,45,5,6,yes,70,19,2023/01/28 22:30,2023/01/30 22:30,38304
