Accepted sales revenue: 4341089
Profit with rejection compensation: 4271529
Accepted orders: 239 / 240
Moving time used: 21150 / 1000000

Assignments
Order ID,Car ID,Requested level,Car level,Upgrade,Pickup station,Return station,Pickup time,Return time,Revenue
1,32,2,2,no,4,81,2023/02/07 20:00,2023/02/09 00:00,11704
2,15,3,3,no,20,53,2023/02/16 21:00,2023/02/18 02:00,14616
3,41,1,1,no,28,51,2023/01/09 11:30,2023/01/11 10:30,12643
4,17,5,5,no,50,83,2023/01/16 11:30,2023/01/17 22:30,25900
5,45,10,10,no,78,78,2023/02/03 17:00,2023/02/04 20:00,31401
6,73,2,2,no,7,18,2023/02/05 18:00,2023/02/06 17:00,9614
7,3,2,3,yes,70,12,2023/01/08 18:30,2023/01/10 09:30,16302
8,78,4,5,yes,22,44,2023/02/09 07:30,2023/02/09 20:30,8047
9,4,3,4,yes,10,41,2023/01/29 17:00,2023/01/30 17:00,12096
10,50,4,4,no,16,44,2023/02/15 21:30,2023/02/16 05:30,4952
11,25,8,9,yes,98,88,2023/01/21 10:30,2023/01/22 19:30,32373
12,11,2,3,yes,71,11,2023/01/15 12:30,2023/01/16 06:30,7524
13,3,2,3,yes,77,53,2023/02/08 14:00,2023/02/09 12:00,9196
14,51,8,8,no,71,80,2023/01/24 08:30,2023/01/24 17:30,8829
15,75,3,4,yes,60,72,2023/02/09 21:00,2023/02/10 21:00,12096
16,65,7,7,no,75,22,2023/01/18 13:30,2023/01/20 07:30,38010
17,68,9,9,no,4,80,2023/01/08 20:30,2023/01/09 16:30,21400
18,76,7,7,no,44,70,2023/02/08 03:30,2023/02/08 10:30,6335
19,68,8,9,yes,50,21,2023/01/30 12:30,2023/01/30 14:30,1962
20,16,7,7,no,3,15,2023/02/03 01:00,2023/02/04 16:00,35295
21,54,1,1,no,28,72,2023/02/08 00:00,2023/02/10 00:00,12912
22,65,6,7,yes,79,60,2023/02/17 21:00,2023/02/18 15:00,15138
23,4,4,4,no,51,44,2023/01/17 00:00,2023/01/17 11:00,6809
24,55,5,6,yes,45,26,2023/01/05 19:00,2023/01/07 18:00,34780
25,45,10,10,no,19,76,2023/01/22 14:00,2023/01/24 11:00,52335
26,48,2,2,no,93,79,2023/02/09 01:30,2023/02/10 08:30,12958
27,12,9,9,no,38,19,2023/01/28 16:30,2023/01/29 17:30,26750
28,79,1,2,yes,72,31,2023/01/06 08:00,2023/01/08 06:00,12374
29,61,1,2,yes,54,13,2023/01/04 00:30,2023/01/05 13:30,9953
30,31,8,9,yes,100,57,2023/02/12 02:00,2023/02/13 02:00,23544
31,40,3,3,no,39,33,2023/02/15 20:30,2023/02/16 12:30,8064
32,51,8,8,no,74,75,2023/01/06 19:00,2023/01/07 12:00,16677
33,73,1,2,yes,29,83,2023/01/28 12:30,2023/01/30 06:30,11298
34,13,1,1,no,34,3,2023/01/04 07:30,2023/01/05 21:30,10222
35,46,10,10,no,44,42,2023/02/12 08:00,2023/02/12 19:00,12793
