Accepted sales revenue: 13758258
Profit with rejection compensation: 13758258
Accepted orders: 800 / 800
Moving time used: 70830 / 1000000

Assignments
Order ID,Car ID,Requested level,Car level,Upgrade,Pickup station,Return station,Pickup time,Return time,Revenue
1,36,7,8,yes,79,1,2023/01/19 18:00,2023/01/20 18:00,20064
2,44,2,3,yes,61,35,2023/01/26 01:00,2023/01/26 13:00,3924
3,80,1,2,yes,59,79,2023/01/06 03:30,2023/01/07 00:30,5418
4,2,7,7,no,16,15,2023/02/06 20:30,2023/02/08 20:30,40128
5,70,10,10,no,54,94,2023/01/12 11:30,2023/01/13 12:30,28550
6,61,1,1,no,20,32,2023/01/20 03:30,2023/01/22 02:30,12126
7,63,7,8,yes,70,39,2023/01/09 06:30,2023/01/11 03:30,37620
8,6,8,9,yes,65,30,2023/02/13 23:30,2023/02/14 10:30,10142
9,29,1,2,yes,72,5,2023/01/05 02:00,2023/01/07 01:00,12126
10,19,6,6,no,98,19,2023/01/18 11:00,2023/01/18 19:00,6256
11,5,5,5,no,17,14,2023/01/04 18:30,2023/01/05 18:30,15216
12,10,2,3,yes,59,55,2023/01/23 11:00,2023/01/23 21:00,3270
13,47,10,10,no,39,7,2023/01/14 18:00,2023/01/15 02:00,9136
14,34,4,4,no,57,45,2023/01/27 02:00,2023/01/28 22:00,24640
15,5,4,5,yes,60,9,2023/01/11 04:30,2023/01/12 20:30,22400
16,9,2,2,no,62,8,2023/01/31 04:00,2023/02/01 15:00,11445
17,71,4,4,no,93,34,2023/01/12 03:00,2023/01/14 00:00,25200
18,74,4,4,no,72,2,2023/02/17 07:30,2023/02/18 20:30,20720
19,65,9,9,no,99,71,2023/01/03 13:00,2023/01/03 19:00,6150
20,30,5,6,yes,94,59,2023/01/23 17:00,2023/01/24 13:00,12680
21,15,9,9,no,12,28,2023/02/19 08:30,2023/02/20 15:30,31775
22,63,8,8,no,79,87,2023/01/04 23:30,2023/01/05 15:30,14752
23,3,4,5,yes,73,86,2023/01/28 06:00,2023/01/28 19:00,7280
24,1,6,6,no,92,89,2023/01/02 23:00,2023/01/03 10:00,8602
25,31,9,9,no,24,50,2023/02/12 20:00,2023/02/13 14:00,18450
26,64,8,8,no,13,39,2023/01/30 02:00,2023/01/31 16:00,35036
27,57,4,4,no,94,59,2023/02/02 09:30,2023/02/02 15:30,3360
28,4,10,10,no,47,31,2023/02/17 21:00,2023/02/18 08:00,12562
29,77,5,5,no,71,82,2023/01/31 21:30,2023/02/01 19:30,13948
30,78,9,9,no,7,13,2023/02/06 02:00,2023/02/07 18:00,41000
31,10,3,3,no,11,99,2023/02/02 01:00,2023/02/03 04:00,12258
32,38,6,6,no,97,46,2023/02/09 10:30,2023/02/10 01:30,11730
33,76,4,4,no,98,70,2023/01/18 07:00,2023/01/19 12:00,16240
34,47,10,10,no,40,24,2023/01/02 05:00,2023/01/03 23:00,47964
35,19,6,6,no,71,32,2023/02/10 11:30,2023/02/11 18:30,24242
36,71,3,4,yes,45,48,2023/01/15 08:00,2023/01/16 21:00,16798
37,19,5,6,yes,14,59,2023/01/29 10:00,2023/01/31 04:00,26628
38,3,5,5,no,35,76,2023/02/21 03:30,2023/02/22 11:30,20288
39,63,8,8,no,21,16,2023/02/02 20:00,2023/02/04 19:00,43334
40,44,2,3,yes,94,34,2023/02/08 14:30,2023/02/09 04:30,4578
41,4,10,10,no,65,22,2023/01/18 03:00,2023/01/19 01:00,25124
42,43,5,5,no,33,45,2023/02/23 21:00,2023/02/24 01:00,2536
43,47,10,10,no,25,50,2023/01/04 12:00,2023/01/05 02:00,15988
44,70,9,10,yes,15,44,2023/01/06 16:00,2023/01/06 23:00,7175
45,68,6,7,yes,76,73,2023/01/25 10:00,2023/01/27 00:00,29716
46,12,4,5,yes,67,90,2023/01/31 10:30,2023/02/01 13:30,15120
47,34,3,4,yes,50,63,2023/02/20 09:30,2023/02/21 19:30,15436
48,80,2,2,no,78,85,2023/02/23 23:00,2023/02/25 13:00,12426
49,47,10,10,no,81,80,2023/01/15 15:00,2023/01/16 04:00,14846
50,75,2,3,yes,58,82,2023/01/25 21:00,2023/01/26 02:00,1635
51,62,1,2,yes,32,78,2023/01/13 21:00,2023/01/14 23:00,6708
52,2,6,7,yes,49,65,2023/01/29 19:00,2023/01/30 17:00,17204
53,51,9,9,no,77,22,2023/01/25 20:30,2023/01/27 04:30,32800
54,7,5,6,yes,39,98,2023/01/27 02:00,2023/01/29 01:00,29798
55,50,8,8,no,54,30,2023/02/20 19:30,2023/02/20 21:30,1844
