Accepted sales revenue: 15663546
Profit with rejection compensation: 15499888
Accepted orders: 797 / 800
Moving time used: 71100 / 1000000

Assignments
Order ID,Car ID,Requested level,Car level,Upgrade,Pickup station,Return station,Pickup time,Return time,Revenue
1,3,5,5,no,43,42,2023/02/22 04:00,2023/02/23 17:00,28675
2,6,2,3,yes,15,7,2023/01/10 20:00,2023/01/11 14:00,7470
3,69,9,9,no,19,7,2023/01/25 16:30,2023/01/27 01:30,39468
4,53,7,7,no,3,8,2023/02/17 17:00,2023/02/18 09:00,15104
5,29,9,10,yes,85,75,2023/01/03 16:00,2023/01/04 19:00,32292
6,48,9,9,no,88,94,2023/01/17 05:00,2023/01/18 18:00,44252
7,28,5,5,no,45,22,2023/01/23 12:00,2023/01/24 12:00,18600
8,55,1,2,yes,41,36,2023/01/13 13:30,2023/01/15 12:30,13395
9,26,6,7,yes,27,40,2023/01/31 06:00,2023/02/01 05:00,19159
10,66,5,5,no,95,76,2023/02/21 03:30,2023/02/21 08:30,3875
11,64,7,8,yes,64,33,2023/01/19 11:00,2023/01/20 00:00,12272
12,77,9,10,yes,24,48,2023/02/19 16:00,2023/02/20 17:00,29900
13,75,2,3,yes,67,72,2023/02/18 15:30,2023/02/19 09:30,7470
14,10,5,5,no,30,92,2023/01/25 17:00,2023/01/27 13:00,34100
15,27,7,7,no,71,93,2023/02/02 06:30,2023/02/03 15:30,31152
16,7,9,10,yes,44,61,2023/02/03 13:00,2023/02/04 00:00,13156
17,17,6,6,no,8,37,2023/01/09 00:00,2023/01/09 19:00,15827
18,54,8,9,yes,13,85,2023/02/24 21:30,2023/02/26 08:30,36715
19,1,6,7,yes,14,71,2023/01/11 09:30,2023/01/13 03:30,34986
20,17,6,6,no,10,44,2023/02/24 07:30,2023/02/24 23:30,13328
21,40,2,3,yes,18,60,2023/01/26 16:00,2023/01/26 22:00,2490
22,19,4,4,no,45,76,2023/01/23 01:30,2023/01/24 09:30,20224
23,28,4,5,yes,36,35,2023/01/18 09:30,2023/01/19 16:30,19592
24,68,10,10,no,99,34,2023/01/06 03:00,2023/01/06 09:00,7764
25,57,3,3,no,21,42,2023/02/12 17:00,2023/02/14 08:00,19929
26,1,6,7,yes,85,4,2023/02/02 07:30,2023/02/03 20:30,30821
27,45,8,8,no,5,36,2023/01/13 01:30,2023/01/14 10:30,34617
28,40,2,3,yes,57,3,2023/01/11 00:00,2023/01/11 14:00,5810
29,33,10,10,no,80,97,2023/01/13 22:00,2023/01/15 17:00,55642
30,5,1,2,yes,27,27,2023/01/30 01:00,2023/01/30 09:00,2280
31,51,3,3,no,67,99,2023/01/24 18:00,2023/01/25 18:00,12264
32,45,8,8,no,89,95,2023/01/16 19:30,2023/01/17 06:30,11539
