Accepted sales revenue: 16977120
Profit with rejection compensation: 16956620
Accepted orders: 799 / 800
Moving time used: 71550 / 1000000

Assignments
Order ID,Car ID,Requested level,Car level,Upgrade,Pickup station,Return station,Pickup time,Return time,Revenue
1,40,6,6,no,77,42,2023/01/03 06:00,2023/01/04 13:00,28210
2,12,8,9,yes,83,29,2023/01/03 22:30,2023/01/05 21:30,54896
3,14,9,9,no,22,66,2023/03/16 11:00,2023/03/17 12:00,31275
4,13,10,10,no,34,41,2023/02/22 22:00,2023/02/23 16:00,25110
5,63,6,7,yes,24,33,2023/02/02 06:30,2023/02/03 02:30,18200
6,51,5,5,no,31,56,2023/02/11 08:30,2023/02/12 18:30,27404
7,63,7,7,no,73,53,2023/02/25 17:30,2023/02/26 23:30,30750
8,37,4,5,yes,34,74,2023/02/05 16:00,2023/02/06 04:00,8244
9,39,4,4,no,19,33,2023/01/28 00:00,2023/01/29 23:00,32289
10,54,10,10,no,46,26,2023/03/22 08:30,2023/03/23 11:30,37665
11,6,8,9,yes,70,57,2023/03/11 17:30,2023/03/12 01:30,9344
12,13,10,10,no,42,61,2023/03/16 10:00,2023/03/17 21:00,48825
13,36,3,4,yes,75,99,2023/01/20 20:00,2023/01/21 05:00,4959
14,24,10,10,no,61,86,2023/01/18 23:00,2023/01/19 18:00,26505
15,5,8,8,no,42,80,2023/02/05 01:30,2023/02/06 07:30,35040
16,46,1,2,yes,76,71,2023/01/17 16:30,2023/01/19 07:30,13182
17,39,3,4,yes,99,49,2023/01/19 05:00,2023/01/20 02:00,11571
18,72,9,10,yes,24,86,2023/01/07 06:30,2023/01/07 12:30,7506
19,35,7,7,no,23,38,2023/02/03 03:30,2023/02/03 23:30,20500
20,21,6,6,no,39,52,2023/03/08 12:30,2023/03/08 17:30,4550
21,69,10,10,no,16,82,2023/01/24 20:30,2023/01/25 19:30,32085
22,55,7,7,no,15,22,2023/01/05 07:00,2023/01/06 15:00,32800
23,22,9,10,yes,92,21,2023/01/16 15:00,2023/01/16 17:00,2502
24,2,6,7,yes,53,20,2023/01/11 23:30,2023/01/13 13:30,34580
