Accepted sales revenue: 15568121
Profit with rejection compensation: 15568121
Accepted orders: 800 / 800
Moving time used: 71280 / 1000000

Assignments
Order ID,Car ID,Requested level,Car level,Upgrade,Pickup station,Return station,Pickup time,Return time,Revenue
1,4,6,6,no,84,41,2023/03/07 01:00,2023/03/08 03:00,20800
2,57,2,2,no,59,59,2023/03/07 00:00,2023/03/07 14:00,5656
3,5,8,8,no,11,56,2023/02/01 00:00,2023/02/01 15:00,15210
4,33,7,7,no,49,58,2023/01/12 19:00,2023/01/13 22:00,23382
5,48,4,4,no,74,58,2023/02/14 02:00,2023/02/14 12:00,5950
6,37,10,10,no,82,17,2023/01/16 20:30,2023/01/18 14:30,54096
7,77,9,9,no,51,19,2023/02/20 18:00,2023/02/21 21:00,31239
8,30,2,2,no,16,40,2023/03/30 19:00,2023/03/31 11:00,6464
9,77,9,9,no,15,21,2023/03/19 22:00,2023/03/20 21:00,26611
10,52,5,5,no,61,6,2023/01/08 19:00,2023/01/10 04:00,22473
11,55,2,3,yes,80,39,2023/01/11 04:30,2023/01/11 11:30,2828
12,75,5,6,yes,62,28,2023/01/05 12:30,2023/01/07 10:30,31326
13,21,2,3,yes,52,15,2023/03/16 11:30,2023/03/17 06:30,7676
14,65,3,3,no,30,88,2023/03/22 21:30,2023/03/23 20:30,12466
15,66,7,7,no,33,87,2023/03/27 19:30,2023/03/28 11:30,13856
16,63,1,1,no,60,5,2023/02/08 18:30,2023/02/10 17:30,14147
17,15,1,1,no,57,42,2023/02/28 03:30,2023/03/01 22:30,12943
18,4,6,6,no,20,49,2023/01/04 17:30,2023/01/05 02:30,7200
19,33,7,7,no,74,17,2023/03/27 00:00,2023/03/29 00:00,41568
20,56,10,10,no,84,8,2023/01/04 15:00,2023/01/06 04:00,47656
21,61,6,6,no,61,38,2023/03/09 09:30,2023/03/10 06:30,16800
22,53,10,10,no,19,8,2023/02/07 05:00,2023/02/08 21:00,51520
23,39,5,5,no,5,51,2023/02/10 00:30,2023/02/11 05:30,19749
24,38,5,5,no,19,66,2023/03/08 22:30,2023/03/09 00:30,1362
25,8,6,7,yes,35,60,2023/02/25 23:00,2023/02/27 04:00,23200
26,27,8,9,yes,63,74,2023/03/18 20:30,2023/03/19 23:30,27378
27,79,8,9,yes,37,87,2023/01/30 10:00,2023/02/01 08:00,46644
28,36,3,4,yes,41,22,2023/01/02 16:30,2023/01/03 23:30,16802
29,7,4,4,no,58,99,2023/02/02 18:00,2023/02/04 06:00,21420
30,7,3,4,yes,92,63,2023/02/05 18:00,2023/02/05 20:00,1084
31,10,3,4,yes,45,88,2023/02/23 03:30,2023/02/24 22:30,23306
32,15,1,1,no,23,53,2023/02/02 10:00,2023/02/04 03:00,12341
33,25,8,8,no,24,61,2023/02/17 00:00,2023/02/17 12:00,12168
34,14,9,9,no,58,28,2023/03/13 23:00,2023/03/15 01:00,30082
35,37,9,10,yes,83,7,2023/01/02 07:30,2023/01/02 20:30,15041
36,13,8,8,no,91,41,2023/02/05 00:30,2023/02/06 13:30,37518
37,38,4,5,yes,58,67,2023/02/26 08:30,2023/02/27 13:30,17255
38,35,2,2,no,28,55,2023/02/24 02:30,2023/02/25 10:30,12928
39,52,4,5,yes,50,45,2023/03/20 22:30,2023/03/21 22:30,14280
40,31,3,3,no,53,17,2023/01/09 13:00,2023/01/11 06:00,22222
41,37,10,10,no,86,81,2023/01/22 06:00,2023/01/23 15:00,42504
42,12,1,1,no,46,14,2023/01/05 23:30,2023/01/07 16:30,12341
43,7,3,4,yes,87,90,2023/01/01 15:00,2023/01/02 18:00,14634
44,41,9,9,no,75,12,2023/03/26 12:30,2023/03/27 12:30,27768
45,37,10,10,no,10,79,2023/03/05 03:30,2023/03/05 18:30,19320
46,78,4,5,yes,86,37,2023/03/11 02:30,2023/03/13 02:30,28560
47,50,4,4,no,6,81,2023/02/15 09:30,2023/02/15 13:30,2380
48,75,5,6,yes,62,1,2023/03/23 01:00,2023/03/23 23:00,14982
49,59,8,9,yes,23,14,2023/01/29 03:30,2023/01/29 19:30,16224
50,50,3,4,yes,40,36,2023/03/07 21:30,2023/03/08 14:30,9214
51,62,1,2,yes,19,87,2023/03/24 01:30,2023/03/24 20:30,5719
52,19,5,6,yes,48,24,2023/01/07 05:00,2023/01/07 10:00,3405
53,14,9,9,no,7,92,2023/02/09 00:30,2023/02/10 02:30,30082
54,3,6,6,no,14,86,2023/01/01 16:00,2023/01/02 18:00,20800
55,48,4,4,no,35,53,2023/01/22 23:30,2023/01/24 10:30,20825
56,32,5,5,no,23,43,2023/03/31 17:00,2023/04/02 10:00,27921
57,5,8,8,no,19,15,2023/02/13 04:00,2023/02/14 02:00,22308
58,72,4,5,yes,59,64,2023/02/22 23:30,2023/02/23 10:30,6545
59,33,7,7,no,56,49,2023/01/20 04:00,2023/01/22 04:00,41568
60,45,1,1,no,58,66,2023/03/06 17:00,2023/03/08 11:00,12642
61,63,1,1,no,51,5,2023/03/21 23:30,2023/03/23 23:30,14448
62,80,9,10,yes,97,15,2023/03/06 06:00,2023/03/07 21:00,45123
63,1,6,6,no,11,14,2023/03/17 19:30,2023/03/17 23:30,3200
