Accepted sales revenue: 14069864
Profit with rejection compensation: 14017750
Accepted orders: 798 / 800
Moving time used: 71100 / 1000000

Assignments
Order ID,Car ID,Requested level,Car level,Upgrade,Pickup station,Return station,Pickup time,Return time,Revenue
1,9,5,6,yes,62,51,2023/01/10 08:00,2023/01/10 14:00,3774
2,21,10,10,no,77,48,2023/01/06 09:30,2023/01/07 09:30,27288
3,60,8,9,yes,99,27,2023/01/14 06:30,2023/01/14 22:30,14576
4,36,9,10,yes,23,35,2023/01/26 21:00,2023/01/28 05:00,33248
5,54,5,6,yes,86,66,2023/01/12 12:30,2023/01/12 15:30,1887
6,42,4,4,no,32,25,2023/01/08 08:00,2023/01/08 22:00,7420
7,31,2,2,no,95,43,2023/01/11 02:30,2023/01/12 06:30,11312
8,49,8,9,yes,73,58,2023/01/09 21:00,2023/01/11 16:00,39173
9,23,7,8,yes,23,80,2023/01/16 00:30,2023/01/17 13:30,28490
10,39,9,9,no,18,78,2023/01/04 02:00,2023/01/04 04:00,2078
11,21,10,10,no,32,59,2023/01/01 13:00,2023/01/03 01:00,40932
12,54,5,6,yes,42,27,2023/01/04 05:30,2023/01/05 23:30,26418
13,25,3,3,no,1,72,2023/01/12 03:00,2023/01/13 10:00,14384
14,20,1,1,no,32,72,2023/01/18 05:00,2023/01/18 07:00,692
15,75,4,5,yes,36,17,2023/01/22 07:00,2023/01/22 18:00,5830
16,57,2,3,yes,19,16,2023/01/04 13:30,2023/01/06 12:30,18988
17,61,1,2,yes,46,40,2023/01/22 04:30,2023/01/22 21:30,5882
18,55,7,7,no,94,83,2023/01/24 17:30,2023/01/25 06:30,10010
19,38,8,8,no,5,26,2023/01/23 05:00,2023/01/23 20:00,13665
20,36,9,10,yes,33,37,2023/01/29 23:00,2023/01/31 04:00,30131
21,38,7,8,yes,71,74,2023/01/28 15:00,2023/01/30 02:00,26950
22,47,6,7,yes,58,94,2023/01/19 11:00,2023/01/20 09:00,15092
23,40,4,5,yes,23,91,2023/01/20 13:00,2023/01/22 11:00,24380
24,53,8,8,no,34,79,2023/01/04 10:30,2023/01/05 04:30,16398
25,36,10,10,no,34,64,2023/01/05 21:30,2023/01/07 00:30,30699
26,41,4,4,no,59,69,2023/01/01 18:00,2023/01/03 16:00,24380
27,15,2,2,no,8,29,2023/01/17 15:00,2023/01/18 19:00,11312
28,38,8,8,no,81,81,2023/01/16 20:00,2023/01/18 01:00,26419
29,50,8,8,no,98,22,2023/01/01 10:30,2023/01/03 10:30,43728
30,28,10,10,no,54,73,2023/01/13 03:30,2023/01/13 16:30,14781
31,62,1,1,no,56,75,2023/01/29 16:00,2023/01/31 03:00,12110
32,55,6,7,yes,34,26,2023/01/16 02:00,2023/01/16 19:00,11662
33,30,5,6,yes,49,31,2023/01/25 13:00,2023/01/25 20:00,4403
34,16,10,10,no,98,59,2023/01/02 01:30,2023/01/03 22:30,51165
35,69,2,3,yes,45,29,2023/01/08 12:30,2023/01/09 17:30,11716
36,52,5,6,yes,7,58,2023/01/29 16:00,2023/01/30 23:00,19499
37,41,3,4,yes,16,30,2023/01/15 12:00,2023/01/16 17:00,13456
38,21,10,10,no,32,76,2023/01/17 02:30,2023/01/18 01:30,26151
39,2,8,8,no,22,40,2023/01/29 01:00,2023/01/30 00:00,20953
40,19,1,2,yes,60,86,2023/01/09 05:00,2023/01/11 02:00,15570
41,6,4,4,no,19,13,2023/01/21 10:00,2023/01/23 08:00,24380
42,13,5,5,no,5,7,2023/01/27 19:00,2023/01/29 04:00,20757
43,27,4,4,no,33,34,2023/01/28 13:00,2023/01/28 16:00,1590
44,42,4,4,no,74,72,2023/01/24 08:30,2023/01/25 02:30,9540
