Accepted sales revenue: 15046926
Profit with rejection compensation: 15046926
Accepted orders: 800 / 800
Moving time used: 71190 / 1000000

Assignments
Order ID,Car ID,Requested level,Car level,Upgrade,Pickup station,Return station,Pickup time,Return time,Revenue
1,77,2,3,yes,66,75,2023/02/28 09:30,2023/03/01 14:30,10469
2,59,2,3,yes,40,46,2023/02/22 07:00,2023/02/22 11:00,1444
3,12,6,7,yes,98,97,2023/01/28 14:30,2023/01/30 01:30,27440
4,78,1,1,no,61,63,2023/01/02 22:00,2023/01/04 16:00,10290
5,5,5,6,yes,95,67,2023/01/12 22:00,2023/01/14 12:00,25954
6,19,4,4,no,75,29,2023/01/05 22:00,2023/01/06 18:00,12180
7,76,8,8,no,38,93,2023/01/20 22:30,2023/01/22 00:30,26130
8,42,10,10,no,11,21,2023/01/01 23:30,2023/01/02 11:30,14952
9,23,10,10,no,12,31,2023/01/16 20:30,2023/01/18 07:30,43610
10,3,3,3,no,12,46,2023/02/06 00:30,2023/02/06 02:30,992
11,42,10,10,no,77,100,2023/02/10 14:00,2023/02/11 22:00,39872
12,62,5,5,no,49,79,2023/02/03 02:30,2023/02/03 23:30,14343
13,21,5,5,no,56,63,2023/01/02 20:30,2023/01/04 08:30,24588
14,51,7,7,no,34,13,2023/02/14 19:30,2023/02/15 07:30,10344
15,57,9,10,yes,31,74,2023/01/24 12:00,2023/01/25 19:00,35309
16,75,8,9,yes,79,30,2023/03/03 13:00,2023/03/05 13:00,48240
17,28,7,8,yes,34,16,2023/02/27 07:30,2023/02/28 08:30,21550
18,30,5,6,yes,91,84,2023/02/28 17:30,2023/03/01 19:30,17758
19,47,1,1,no,97,17,2023/01/29 10:30,2023/01/30 18:30,7840
20,36,2,3,yes,34,11,2023/01/03 03:30,2023/01/04 05:30,9386
21,59,2,3,yes,34,84,2023/01/18 07:30,2023/01/18 23:30,5776
22,7,5,6,yes,41,34,2023/02/24 14:30,2023/02/25 11:30,14343
23,77,2,3,yes,58,24,2023/02/20 17:00,2023/02/21 19:00,9386
24,14,6,6,no,34,34,2023/01/27 20:00,2023/01/28 02:00,4704
25,76,8,8,no,21,52,2023/02/09 23:30,2023/02/10 21:30,22110
26,67,6,7,yes,40,33,2023/01/11 23:30,2023/01/13 22:30,36848
27,41,9,9,no,44,50,2023/02/26 13:30,2023/02/27 17:30,31892
28,55,5,6,yes,15,65,2023/02/20 23:30,2023/02/21 22:30,15709
29,19,3,4,yes,61,99,2023/02/10 10:30,2023/02/10 16:30,2976
30,27,10,10,no,26,87,2023/02/23 14:30,2023/02/24 18:30,34888
31,17,10,10,no,78,72,2023/02/19 13:30,2023/02/21 02:30,46102
32,50,9,10,yes,33,88,2023/01/21 23:00,2023/01/23 08:00,37587
33,31,3,4,yes,50,93,2023/01/28 00:00,2023/01/29 07:00,15376
34,61,1,2,yes,28,23,2023/02/14 12:00,2023/02/16 10:00,11270
35,39,10,10,no,41,81,2023/01/24 03:30,2023/01/25 21:30,52332
36,3,2,3,yes,88,2,2023/02/01 11:00,2023/02/02 02:00,5415
37,62,5,5,no,13,9,2023/02/25 10:30,2023/02/27 00:30,25954
