Accepted sales revenue: 13030607
Profit with rejection compensation: 13030607
Accepted orders: 800 / 800
Moving time used: 71460 / 1000000

Assignments
Order ID,Car ID,Requested level,Car level,Upgrade,Pickup station,Return station,Pickup time,Return time,Revenue
1,4,8,9,yes,30,38,2023/03/07 13:00,2023/03/07 20:00,6363
2,67,7,7,no,52,86,2023/01/27 10:00,2023/01/28 20:00,26316
3,64,3,4,yes,37,37,2023/01/17 21:30,2023/01/19 02:30,12499
4,36,3,4,yes,97,85,2023/01/08 12:30,2023/01/10 06:30,18102
5,59,10,10,no,5,85,2023/02/02 10:00,2023/02/02 19:00,9441
6,71,4,4,no,39,74,2023/02/10 19:30,2023/02/10 22:30,1605
7,43,2,3,yes,62,26,2023/02/08 01:30,2023/02/08 13:30,4440
8,13,8,9,yes,29,57,2023/01/08 13:00,2023/01/10 09:00,39996
9,72,9,10,yes,40,9,2023/01/12 05:00,2023/01/13 16:00,34475
10,21,1,2,yes,40,90,2023/03/03 22:30,2023/03/04 02:30,1004
11,69,8,8,no,92,69,2023/01/18 20:00,2023/01/20 09:00,33633
12,4,8,9,yes,3,34,2023/02/11 06:30,2023/02/12 16:30,30906
13,17,9,9,no,79,65,2023/03/13 07:30,2023/03/13 19:30,11820
14,74,4,5,yes,61,81,2023/01/31 20:30,2023/02/01 06:30,5350
15,65,7,7,no,4,13,2023/02/25 18:30,2023/02/26 02:30,6192
16,63,3,4,yes,41,69,2023/01/16 16:00,2023/01/17 15:00,9913
17,45,7,7,no,93,2,2023/01/15 18:30,2023/01/17 13:30,33282
18,1,5,5,no,16,44,2023/01/15 15:30,2023/01/16 12:30,12537
19,35,2,3,yes,37,27,2023/01/03 04:00,2023/01/03 16:00,4440
20,68,10,10,no,5,92,2023/02/26 12:00,2023/02/27 18:00,31470
21,73,2,2,no,51,2,2023/03/04 21:30,2023/03/05 22:30,9250
22,66,2,3,yes,83,63,2023/02/09 03:00,2023/02/09 13:00,3700
23,5,6,7,yes,4,55,2023/02/25 08:30,2023/02/27 06:30,33120
24,78,6,7,yes,64,30,2023/01/13 10:00,2023/01/14 12:00,18720
25,68,10,10,no,74,53,2023/01/30 15:30,2023/01/31 02:30,11539
26,36,4,4,no,5,66,2023/02/09 16:30,2023/02/11 02:30,18190
27,62,5,5,no,97,86,2023/02/04 17:00,2023/02/05 18:00,14925
28,51,2,3,yes,61,17,2023/01/31 19:00,2023/02/01 00:00,1850
29,7,9,9,no,68,27,2023/03/19 11:30,2023/03/21 09:30,45310
30,38,8,8,no,2,22,2023/02/05 17:30,2023/02/06 21:30,25452
31,30,8,8,no,56,62,2023/02/14 10:00,2023/02/15 05:00,17271
32,73,2,2,no,50,40,2023/03/10 15:30,2023/03/11 18:30,9990
33,29,9,9,no,80,93,2023/01/26 10:30,2023/01/27 17:30,30535
34,30,8,8,no,51,100,2023/02/24 12:30,2023/02/25 14:30,23634
35,49,5,5,no,70,8,2023/03/20 13:00,2023/03/21 00:00,6567
36,9,6,6,no,55,37,2023/01/17 10:00,2023/01/18 00:00,10080
37,30,8,8,no,19,35,2023/03/12 22:00,2023/03/13 02:00,3636
38,59,10,10,no,90,76,2023/01/01 15:30,2023/01/03 07:30,41960
39,48,8,9,yes,67,43,2023/01/06 08:00,2023/01/08 03:00,39087
40,39,9,9,no,94,39,2023/01/30 16:30,2023/01/31 10:30,17730
41,4,9,9,no,22,16,2023/02/02 03:00,2023/02/02 22:00,18715
42,4,9,9,no,26,40,2023/01/05 21:00,2023/01/07 00:00,26595
43,18,6,6,no,82,16,2023/02/12 10:30,2023/02/13 09:30,16560
