Accepted sales revenue: 14953578
Profit with rejection compensation: 14953578
Accepted orders: 800 / 800
Moving time used: 71550 / 1000000

Assignments
Order ID,Car ID,Requested level,Car level,Upgrade,Pickup station,Return station,Pickup time,Return time,Revenue
1,39,5,5,no,60,24,2023/02/11 22:00,2023/02/13 16:00,28812
2,36,2,3,yes,53,75,2023/02/18 18:00,2023/02/19 03:00,3861
3,70,9,10,yes,89,3,2023/01/22 10:00,2023/01/24 00:00,42484
4,59,1,1,no,31,64,2023/01/09 17:30,2023/01/10 21:30,9632
5,2,9,10,yes,24,48,2023/01/17 06:30,2023/01/17 14:30,8944
6,15,3,3,no,19,99,2023/02/28 21:00,2023/03/01 09:00,5904
7,38,10,10,no,42,64,2023/02/20 07:30,2023/02/21 08:30,30325
8,12,1,2,yes,57,66,2023/02/12 02:00,2023/02/12 18:00,5504
9,23,1,2,yes,54,74,2023/01/22 15:00,2023/01/24 09:00,14448
10,54,5,6,yes,21,88,2023/03/21 12:30,2023/03/23 00:30,24696
11,59,1,1,no,53,80,2023/03/25 09:00,2023/03/27 05:00,15136
12,65,8,9,yes,93,47,2023/03/26 14:30,2023/03/28 02:30,36504
13,32,3,4,yes,24,100,2023/01/23 22:00,2023/01/24 08:00,4920
14,44,8,8,no,60,32,2023/03/23 12:30,2023/03/24 06:30,18252
15,63,1,1,no,76,72,2023/03/08 21:00,2023/03/09 09:00,4128
16,60,6,7,yes,52,74,2023/02/17 13:00,2023/02/18 12:00,17112
17,2,9,10,yes,45,41,2023/03/19 04:30,2023/03/19 10:30,6708
18,22,9,10,yes,96,13,2023/03/03 10:30,2023/03/04 14:30,31304
19,6,1,2,yes,3,15,2023/03/10 07:30,2023/03/10 15:30,2752
20,27,3,4,yes,92,96,2023/01/24 14:30,2023/01/26 03:30,18204
21,25,10,10,no,42,79,2023/02/20 00:00,2023/02/20 11:00,13343
22,15,3,3,no,8,73,2023/01/22 23:00,2023/01/23 11:00,5904
23,67,6,7,yes,52,54,2023/02/12 03:30,2023/02/13 01:30,16368
24,75,7,8,yes,78,19,2023/02/13 21:30,2023/02/15 12:30,34320
25,35,4,4,no,81,39,2023/02/17 08:30,2023/02/17 12:30,2204
26,27,4,4,no,52,100,2023/03/07 13:00,2023/03/08 16:00,14877
27,33,1,1,no,36,79,2023/03/23 04:00,2023/03/24 22:00,14448
28,61,3,4,yes,53,97,2023/01/12 12:00,2023/01/13 21:00,16236
29,4,6,6,no,30,76,2023/01/15 14:30,2023/01/16 20:30,22320
30,79,10,10,no,85,32,2023/03/22 18:30,2023/03/22 23:30,6065
31,31,2,2,no,90,14,2023/01/27 01:00,2023/01/28 16:00,16731
32,37,5,5,no,18,40,2023/02/08 07:00,2023/02/08 11:00,2744
33,55,5,6,yes,83,55,2023/01/12 08:00,2023/01/12 12:00,2744
34,46,4,5,yes,90,36,2023/01/28 20:30,2023/01/29 16:30,11020
35,22,10,10,no,94,53,2023/02/16 19:30,2023/02/17 16:30,25473
36,26,4,5,yes,72,86,2023/03/08 06:00,2023/03/10 04:00,25346
37,30,5,6,yes,51,30,2023/01/23 16:30,2023/01/24 09:30,11662
38,56,10,10,no,77,8,2023/01/11 22:00,2023/01/13 21:00,57011
39,42,8,8,no,61,36,2023/02/10 01:00,2023/02/10 14:00,13182
40,9,7,8,yes,7,42,2023/03/10 21:30,2023/03/11 16:30,16720
41,14,6,6,no,41,63,2023/03/19 08:30,2023/03/20 12:30,20832
42,59,1,1,no,65,10,2023/03/05 17:00,2023/03/06 05:00,4128
43,16,1,1,no,22,36,2023/01/31 00:00,2023/02/01 21:00,15480
44,36,2,3,yes,88,1,2023/01/15 05:30,2023/01/15 19:30,6006
45,22,9,10,yes,53,16,2023/02/14 20:30,2023/02/15 10:30,15652
46,44,7,8,yes,9,1,2023/01/11 15:30,2023/01/11 21:30,5280
47,10,1,2,yes,7,28,2023/01/15 17:30,2023/01/17 15:30,15824
48,68,6,7,yes,2,86,2023/02/21 09:30,2023/02/22 20:30,26040
49,19,9,9,no,76,65,2023/01/27 09:30,2023/01/27 19:30,11180
50,76,10,10,no,43,6,2023/03/22 04:30,2023/03/22 19:30,18195
51,72,8,9,yes,100,34,2023/01/12 17:30,2023/01/14 03:30,34476
52,72,9,9,no,73,26,2023/01/04 02:30,2023/01/04 09:30,7826
