Accepted sales revenue: 14355850
Profit with rejection compensation: 13627310
Accepted orders: 776 / 800
Moving time used: 69120 / 1000000

Assignments
Order ID,Car ID,Requested level,Car level,Upgrade,Pickup station,Return station,Pickup time,Return time,Revenue
1,74,3,4,yes,9,51,2023/01/02 21:30,2023/01/03 13:30,7984
2,60,2,2,no,75,4,2023/01/02 09:30,2023/01/04 01:30,16000
3,75,1,1,no,85,78,2023/01/02 13:00,2023/01/02 18:00,1510
4,23,2,3,yes,23,28,2023/01/15 01:00,2023/01/16 00:00,9200
5,38,9,9,no,9,94,2023/01/11 06:30,2023/01/11 12:30,7164
6,43,8,8,no,72,31,2023/01/09 01:30,2023/01/09 12:30,11495
7,44,10,10,no,22,47,2023/01/06 03:30,2023/01/07 22:30,54266
8,34,10,10,no,68,99,2023/01/13 18:30,2023/01/14 00:30,7572
9,43,8,8,no,23,3,2023/01/03 22:30,2023/01/04 20:30,22990
10,37,5,5,no,68,78,2023/01/07 14:30,2023/01/08 10:30,14800
11,76,8,8,no,98,69,2023/01/04 13:30,2023/01/04 23:30,10450
12,28,10,10,no,13,48,2023/01/17 14:00,2023/01/18 02:00,15144
13,8,7,7,no,66,96,2023/01/07 02:00,2023/01/07 08:00,5766
14,74,4,4,no,93,83,2023/01/08 11:00,2023/01/10 02:00,24219
15,67,10,10,no,76,1,2023/01/19 05:00,2023/01/20 11:00,37860
16,67,10,10,no,8,24,2023/01/06 04:30,2023/01/07 11:30,39122
17,14,9,9,no,100,72,2023/01/13 09:00,2023/01/13 16:00,8358
18,50,5,5,no,53,75,2023/01/09 17:30,2023/01/11 15:30,34040
19,68,1,1,no,94,33,2023/01/06 00:30,2023/01/06 13:30,3926
20,28,9,10,yes,36,8,2023/01/08 04:00,2023/01/10 00:00,52536
21,71,6,6,no,31,36,2023/01/07 00:30,2023/01/08 03:30,23166
22,63,8,8,no,67,25,2023/01/18 01:00,2023/01/19 21:00,45980
23,31,6,7,yes,62,21,2023/01/13 04:30,2023/01/13 13:30,7722
24,35,1,2,yes,93,41,2023/01/17 20:30,2023/01/19 05:30,9966
25,51,1,2,yes,52,37,2023/01/03 06:30,2023/01/04 23:30,12382
26,54,7,7,no,43,1,2023/01/14 20:00,2023/01/15 16:00,19220
27,28,10,10,no,71,38,2023/01/13 06:00,2023/01/14 16:00,42908
28,72,6,6,no,10,31,2023/01/13 16:30,2023/01/14 09:30,14586
29,33,3,4,yes,16,91,2023/01/17 11:00,2023/01/18 23:00,17964
30,56,5,5,no,70,28,2023/01/13 13:30,2023/01/14 18:30,21460
31,13,7,7,no,17,63,2023/01/13 09:30,2023/01/14 16:30,29791
32,69,7,8,yes,87,6,2023/01/15 02:00,2023/01/15 13:00,10571
33,25,6,7,yes,10,36,2023/01/11 16:00,2023/01/13 06:00,32604
34,3,9,10,yes,48,51,2023/01/01 11:00,2023/01/02 01:00,16716
36,39,3,3,no,92,2,2023/01/05 01:30,2023/01/06 06:30,14471
37,67,10,10,no,15,96,2023/01/11 01:30,2023/01/11 22:30,26502
38,73,4,4,no,37,81,2023/01/19 23:30,2023/01/20 02:30,1863
39,27,7,8,yes,75,83,2023/01/17 23:30,2023/01/19 13:30,36518
40,34,10,10,no,35,22,2023/01/02 04:30,2023/01/02 19:30,18930
41,22,3,3,no,19,48,2023/01/18 14:30,2023/01/19 22:30,15968
42,33,3,4,yes,16,28,2023/01/04 03:00,2023/01/04 09:00,2994
43,31,6,7,yes,37,48,2023/01/15 15:30,2023/01/16 00:30,7722
44,55,10,10,no,65,100,2023/01/11 09:30,2023/01/12 21:30,45432
45,54,7,7,no,36,16,2023/01/06 18:00,2023/01/08 17:00,45167
46,76,7,8,yes,7,97,2023/01/14 09:00,2023/01/14 23:00,13454
47,33,3,4,yes,66,61,2023/01/07 08:30,2023/01/09 02:30,20958
48,5,4,4,no,76,11,2023/01/12 17:30,2023/01/12 23:30,3726
49,21,1,1,no,63,76,2023/01/05 02:00,2023/01/06 16:00,11476
50,3,9,10,yes,32,19,2023/01/18 13:00,2023/01/19 13:00,28656
51,19,4,5,yes,20,68,2023/01/02 22:00,2023/01/03 07:00,5589
