Accepted sales revenue: 16682037
Profit with rejection compensation: 16640817
Accepted orders: 799 / 800
Moving time used: 70830 / 1000000

Assignments
Order ID,Car ID,Requested level,Car level,Upgrade,Pickup station,Return station,Pickup time,Return time,Revenue
1,57,10,10,no,66,63,2023/01/06 22:30,2023/01/08 16:30,53928
2,78,10,10,no,93,36,2023/02/02 05:00,2023/02/03 12:00,39804
3,64,9,9,no,30,70,2023/02/22 13:30,2023/02/24 06:30,48298
4,74,1,2,yes,52,43,2023/01/28 02:30,2023/01/29 18:30,14400
5,63,8,9,yes,28,51,2023/01/17 06:30,2023/01/17 14:30,8688
6,26,4,4,no,26,20,2023/01/11 00:00,2023/01/11 15:00,10200
7,40,4,5,yes,91,48,2023/02/09 06:00,2023/02/10 13:00,21080
8,10,4,5,yes,23,70,2023/03/12 02:30,2023/03/12 11:30,6120
9,74,2,2,no,5,64,2023/02/01 05:00,2023/02/03 01:00,20152
10,31,10,10,no,16,90,2023/02/11 17:00,2023/02/11 23:00,7704
11,37,7,7,no,37,80,2023/01/01 03:30,2023/01/01 11:30,7856
12,16,1,1,no,84,14,2023/02/26 05:30,2023/02/27 15:30,12240
13,11,6,6,no,9,46,2023/01/02 20:00,2023/01/03 10:00,12082
14,62,4,5,yes,58,1,2023/01/13 08:30,2023/01/13 19:30,7480
15,36,8,9,yes,33,37,2023/01/29 23:00,2023/01/31 22:00,51042
16,66,6,7,yes,63,19,2023/03/11 00:30,2023/03/12 08:30,27616
17,54,10,10,no,89,49,2023/02/17 20:00,2023/02/19 05:00,42372
18,22,4,4,no,47,88,2023/01/08 02:30,2023/01/08 20:30,12240
19,39,8,8,no,97,46,2023/03/10 15:00,2023/03/10 19:00,4344
20,26,4,4,no,1,4,2023/01/06 21:00,2023/01/07 12:00,10200
21,49,2,3,yes,47,71,2023/03/14 11:30,2023/03/15 23:30,16488
22,53,1,1,no,28,27,2023/01/30 12:30,2023/01/30 18:30,2160
23,41,8,8,no,79,71,2023/01/02 09:00,2023/01/03 06:00,22806
24,40,5,5,no,77,72,2023/03/03 16:00,2023/03/04 04:00,9684
25,33,9,10,yes,68,9,2023/02/06 17:30,2023/02/07 14:30,24738
26,6,6,6,no,83,77,2023/01/30 19:30,2023/01/31 20:30,21575
27,39,7,8,yes,99,38,2023/02/28 02:00,2023/03/01 09:00,30442
28,35,5,6,yes,94,78,2023/03/14 12:00,2023/03/15 13:00,20175
29,49,3,3,no,76,70,2023/01/19 13:00,2023/01/21 01:00,19116
30,2,10,10,no,92,35,2023/01/04 11:00,2023/01/04 22:00,14124
31,58,8,9,yes,79,99,2023/01/29 15:30,2023/01/30 23:30,34752
32,54,10,10,no,67,78,2023/03/09 15:00,2023/03/11 12:00,57780
33,49,3,3,no,94,84,2023/03/03 23:00,2023/03/05 15:00,21240
34,77,6,7,yes,11,38,2023/03/10 17:30,2023/03/12 06:30,31931
35,28,2,3,yes,9,5,2023/01/24 03:00,2023/01/26 03:00,21984
36,7,3,4,yes,21,19,2023/02/08 02:00,2023/02/09 20:00,22302
37,32,5,5,no,57,26,2023/03/02 13:30,2023/03/03 12:30,18561
38,16,1,1,no,84,80,2023/02/02 08:30,2023/02/03 13:30,10440
39,64,9,9,no,1,59,2023/03/12 05:30,2023/03/14 01:30,51832
40,27,7,8,yes,15,39,2023/03/11 04:00,2023/03/12 08:00,27496
41,3,4,4,no,24,51,2023/01/03 04:30,2023/01/04 18:30,25840
42,28,2,3,yes,83,53,2023/01/18 09:30,2023/01/19 15:30,13740
43,61,1,2,yes,66,17,2023/01/17 06:30,2023/01/18 22:30,14400
44,15,1,1,no,6,3,2023/02/08 00:00,2023/02/09 01:00,9000
45,46,1,1,no,89,88,2023/01/03 21:00,2023/01/04 08:00,3960
46,12,4,4,no,40,67,2023/01/19 06:30,2023/01/20 01:30,12920
47,29,5,5,no,37,85,2023/01/31 05:30,2023/01/31 10:30,4035
48,47,5,6,yes,95,39,2023/01/27 09:00,2023/01/28 19:00,27438
49,22,4,4,no,72,35,2023/01/10 03:30,2023/01/10 09:30,4080
50,21,5,6,yes,76,73,2023/01/12 16:00,2023/01/13 16:00,19368
51,67,2,3,yes,84,15,2023/01/09 00:30,2023/01/10 03:30,12366
52,26,4,4,no,82,1,2023/02/14 04:30,2023/02/15 02:30,14960
53,24,7,8,yes,85,73,2023/01/21 10:30,2023/01/22 21:30,34370
54,43,10,10,no,92,23,2023/03/09 00:00,2023/03/10 11:00,44940
55,23,6,7,yes,42,32,2023/02/01 18:30,2023/02/03 09:30,33657
56,7,3,4,yes,93,69,2023/01/01 22:00,2023/01/02 12:00,7434
57,1,9,10,yes,56,82,2023/01/26 08:30,2023/01/26 15:30,8246
58,56,3,4,yes,22,17,2023/01/22 11:00,2023/01/23 16:00,15399
59,49,2,3,yes,83,98,2023/01/12 01:30,2023/01/13 23:30,21068
60,78,9,10,yes,24,77,2023/03/10 06:30,2023/03/10 08:30,2356
61,64,9,9,no,94,31,2023/03/10 03:30,2023/03/11 12:30,38874
62,47,5,6,yes,18,45,2023/03/12 03:00,2023/03/12 13:00,8070
63,44,8,8,no,77,90,2023/02/17 15:00,2023/02/19 07:00,43440
64,74,1,2,yes,98,71,2023/01/25 13:30,2023/01/25 22:30,3240
65,51,9,9,no,17,54,2023/01/23 11:00,2023/01/24 12:00,29450
66,36,9,9,no,83,12,2023/03/14 05:00,2023/03/15 14:00,38874
67,72,3,4,yes,46,30,2023/01/25 05:00,2023/01/25 14:00,4779
68,48,7,8,yes,93,16,2023/01/27 17:00,2023/01/28 10:00,16694
69,61,1,2,yes,75,71,2023/02/08 16:30,2023/02/09 03:30,3960
70,33,9,10,yes,61,5,2023/01/08 10:00,2023/01/08 22:00,14136
71,61,1,2,yes,54,49,2023/02/18 05:00,2023/02/18 19:00,5040
72,1,10,10,no,32,80,2023/02/20 00:30,2023/02/22 00:30,61632
73,75,5,5,no,7,93,2023/01/18 18:30,2023/01/19 14:30,16140
74,61,2,2,no,20,48,2023/01/12 10:00,2023/01/14 07:00,20610
75,62,4,5,yes,85,57,2023/01/31 14:00,2023/02/02 02:00,24480
76,77,7,7,no,23,27,2023/01/21 21:30,2023/01/22 18:30,20622
77,36,9,9,no,78,74,2023/02/11 21:30,2023/02/13 11:30,44764
78,65,2,3,yes,35,60,2023/02/09 09:00,2023/02/10 17:00,14656
79,57,10,10,no,16,98,2023/01/12 12:30,2023/01/14 00:30,46224
80,3,3,4,yes,94,62,2023/02/24 05:00,2023/02/24 09:00,2124
81,26,4,4,no,21,69,2023/01/18 19:00,2023/01/19 21:00,17680
82,65,2,3,yes,98,66,2023/01/07 16:30,2023/01/08 17:30,11450
83,3,4,4,no,68,47,2023/02/16 19:30,2023/02/17 23:30,19040
84,57,10,10,no,72,4,2023/02/02 15:30,2023/02/03 03:30,15408
85,18,5,6,yes,9,30,2023/02/22 15:30,2023/02/24 14:30,37929
86,63,9,9,no,71,4,2023/02/10 00:30,2023/02/10 21:30,24738
87,50,1,2,yes,15,77,2023/01/19 11:00,2023/01/19 18:00,2520
88,31,9,10,yes,59,48,2023/03/09 10:00,2023/03/10 03:00,20026
89,54,9,10,yes,56,62,2023/03/14 10:30,2023/03/16 02:30,47120
90,59,1,2,yes,18,34,2023/02/22 15:00,2023/02/23 00:00,3240
