instance,plan,status,seconds,accepted_sales,profit,error,timestamp
data/exp_instances/S4/S4_inst_01.txt,data/exp_instances/S4/plan/S4_inst_01_optimal_plan.txt,ok,47.566,4368570,4245146,,2026-05-12 15:32:54
data/exp_instances/S4/S4_inst_02.txt,data/exp_instances/S4/plan/S4_inst_02_optimal_plan.txt,ok,61.868,4495979,4463651,,2026-05-12 15:33:56
data/exp_instances/S4/S4_inst_03.txt,data/exp_instances/S4/plan/S4_inst_03_optimal_plan.txt,ok,62.742,4871285,4871285,,2026-05-12 15:34:59
data/exp_instances/S4/S4_inst_04.txt,data/exp_instances/S4/plan/S4_inst_04_optimal_plan.txt,ok,61.811,4166811,4100045,,2026-05-12 15:36:01
data/exp_instances/S4/S4_inst_05.txt,data/exp_instances/S4/plan/S4_inst_05_optimal_plan.txt,ok,62.210,5341467,5329533,,2026-05-12 15:37:03
data/exp_instances/S4/S4_inst_06.txt,data/exp_instances/S4/plan/S4_inst_06_optimal_plan.txt,ok,63.410,4484783,4484783,,2026-05-12 15:38:06
data/exp_instances/S4/S4_inst_07.txt,data/exp_instances/S4/plan/S4_inst_07_optimal_plan.txt,ok,62.552,4216457,4161415,,2026-05-12 15:39:09
data/exp_instances/S4/S4_inst_08.txt,data/exp_instances/S4/plan/S4_inst_08_optimal_plan.txt,ok,52.452,4623355,4612533,,2026-05-12 15:40:01
data/exp_instances/S4/S4_inst_09.txt,data/exp_instances/S4/plan/S4_inst_09_optimal_plan.txt,ok,33.939,3889025,2492955,,2026-05-12 15:40:35
data/exp_instances/S4/S4_inst_10.txt,data/exp_instances/S4/plan/S4_inst_10_optimal_plan.txt,ok,66.698,4041091,4041091,,2026-05-12 15:41:42
data/exp_instances/S4/S4_inst_11.txt,data/exp_instances/S4/plan/S4_inst_11_optimal_plan.txt,ok,102.843,5019639,5019639,,2026-05-12 15:43:25
data/exp_instances/S4/S4_inst_12.txt,data/exp_instances/S4/plan/S4_inst_12_optimal_plan.txt,ok,68.524,4907159,4907159,,2026-05-12 15:44:33
data/exp_instances/S4/S4_inst_13.txt,data/exp_instances/S4/plan/S4_inst_13_optimal_plan.txt,ok,93.545,4483632,4483632,,2026-05-12 15:46:07
data/exp_instances/S4/S4_inst_14.txt,data/exp_instances/S4/plan/S4_inst_14_optimal_plan.txt,ok,89.770,4244900,4244900,,2026-05-12 15:47:37
data/exp_instances/S4/S4_inst_15.txt,data/exp_instances/S4/plan/S4_inst_15_optimal_plan.txt,ok,67.504,4974382,4974382,,2026-05-12 15:48:44
data/exp_instances/S4/S4_inst_16.txt,data/exp_instances/S4/plan/S4_inst_16_optimal_plan.txt,ok,61.660,4840331,4766659,,2026-05-12 15:49:46
data/exp_instances/S4/S4_inst_17.txt,data/exp_instances/S4/plan/S4_inst_17_optimal_plan.txt,ok,69.874,4108614,4057486,,2026-05-12 15:50:56
data/exp_instances/S4/S4_inst_18.txt,data/exp_instances/S4/plan/S4_inst_18_optimal_plan.txt,ok,76.979,4341089,4271529,,2026-05-12 15:52:13
data/exp_instances/S4/S4_inst_19.txt,data/exp_instances/S4/plan/S4_inst_19_optimal_plan.txt,ok,83.735,4455137,4455137,,2026-05-12 15:53:37
data/exp_instances/S4/S4_inst_20.txt,data/exp_instances/S4/plan/S4_inst_20_optimal_plan.txt,ok,80.911,5089646,5089646,,2026-05-12 15:54:57
data/exp_instances/S4/S4_inst_21.txt,data/exp_instances/S4/plan/S4_inst_21_optimal_plan.txt,ok,81.650,4765457,4765457,,2026-05-12 15:56:19
data/exp_instances/S4/S4_inst_22.txt,data/exp_instances/S4/plan/S4_inst_22_optimal_plan.txt,ok,78.398,5348070,5348070,,2026-05-12 15:57:38
data/exp_instances/S4/S4_inst_23.txt,data/exp_instances/S4/plan/S4_inst_23_optimal_plan.txt,ok,63.445,4541113,4541113,,2026-05-12 15:58:41
data/exp_instances/S4/S4_inst_24.txt,data/exp_instances/S4/plan/S4_inst_24_optimal_plan.txt,ok,61.193,4593533,4386677,,2026-05-12 15:59:42
data/exp_instances/S4/S4_inst_25.txt,data/exp_instances/S4/plan/S4_inst_25_optimal_plan.txt,ok,84.107,4354430,4354430,,2026-05-12 16:01:06
data/exp_instances/S4/S4_inst_26.txt,data/exp_instances/S4/plan/S4_inst_26_optimal_plan.txt,ok,71.886,3988335,3904175,,2026-05-12 16:02:18
data/exp_instances/S4/S4_inst_27.txt,data/exp_instances/S4/plan/S4_inst_27_optimal_plan.txt,ok,67.030,4248133,4248133,,2026-05-12 16:03:25
data/exp_instances/S4/S4_inst_28.txt,data/exp_instances/S4/plan/S4_inst_28_optimal_plan.txt,ok,59.519,4866084,4866084,,2026-05-12 16:04:25
data/exp_instances/S4/S4_inst_29.txt,data/exp_instances/S4/plan/S4_inst_29_optimal_plan.txt,ok,65.396,5005962,4929138,,2026-05-12 16:05:30
data/exp_instances/S4/S4_inst_30.txt,data/exp_instances/S4/plan/S4_inst_30_optimal_plan.txt,ok,68.383,5529731,5505071,,2026-05-12 16:06:38
